no;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;nama_perusahaan;nib;Day of tanggal_terbit_oss;status_penanaman_modal;flag_umk;uraian_jenis_perusahaan;alamat_perusahaan
639;15;JAMBI;1507;TANJUNG JABUNG TIMUR;BOEMI BERKAH ABADI;0809230016864;09/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Talang Asai
640;15;JAMBI;1571;KOTA JAMBI;BUMI SRIWIJAYA PERSADA;0809230026562;09/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Pal 8 Depan Smp 18. Lorong Pertamina 3, Perumahan Kedaton Asri Blok E Nomor 4
641;15;JAMBI;1508;BUNGO;LENTERA MITRA MAKMUR ABADI;0809230051231;09/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Lintas Sumatera Km.02 No. 185
642;15;JAMBI;1571;KOTA JAMBI;BUNGA RAMPAI SEJAHTERA;0809230053595;09/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Berbah Dalam Lr. Bunga Rampai
643;15;JAMBI;1571;KOTA JAMBI;SAKHA MITRA KELUARGA;0809230088278;09/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Yuka Lorong Wijaya Kusuma No.30
644;15;JAMBI;1571;KOTA JAMBI;SAMOSIR JAYA ABADI;0809230095897;09/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Sersan Anwar Bay
645;15;JAMBI;1502;MERANGIN;YAKIN GROUP;0909230040353;09/09/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Sungai Kapas
646;15;JAMBI;1571;KOTA JAMBI;MANDIRI DELAPAN TUJUH;1109230023907;09/11/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Kapt. A. Bakarudin No. 33
647;15;JAMBI;1504;BATANGHARI;DARMA BANGSA;1109230074263;09/11/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Jambi-Muara Bulian Km.27
648;15;JAMBI;1506;TANJUNG JABUNG BARAT;OMAN JAYA GROUP;1109230102253;09/11/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl.Mt Facruddin
649;15;JAMBI;1502;MERANGIN;ADAM JAYA MANDIRI;1109230104975;09/11/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Sapta Marga
650;15;JAMBI;1571;KOTA JAMBI;NUSANTARA GAYATRI INDONESIA;1209230000146;09/12/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl.Dr. Wahidin Sudirohusodo No.115 Rt.004
651;15;JAMBI;1505;MUARO JAMBI;NING TOFIK;1209230020861;09/12/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Arang-Arang
652;15;JAMBI;1571;KOTA JAMBI;ADHI KARYA PERKASA;1209230049356;09/12/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Kihajar Dewantara N0.08 Abc
653;15;JAMBI;1505;MUARO JAMBI;PRASIDA TRI PUTRI;1209230076086;09/12/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Jambi-Muara Bulian Dusun Kota Graha 
654;15;JAMBI;1571;KOTA JAMBI;MUMTAZ JAYA PERKASA;1209230180532;09/12/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Taruma Negara No. 05
655;15;JAMBI;1571;KOTA JAMBI;ASYIQAH LOGISTIK INDONESIA TRANSPORT;1309230032189;09/13/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Kalimantan Lorong Manunggal Nomor 12
656;15;JAMBI;1571;KOTA JAMBI;ANGING MAMIRIE;1309230109953;09/13/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Patimura Lr.Ibrahim 
657;15;JAMBI;1571;KOTA JAMBI;MULTI BINTANG KENCANA;1409230013382;09/14/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Ir. H. Juanda
658;15;JAMBI;1506;TANJUNG JABUNG BARAT;IWAN VARIASI AUTO CAR;1409230023811;09/14/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl.Panglima
659;15;JAMBI;1571;KOTA JAMBI;HAKIM KARYA MANDIRI;1409230061431;09/14/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Sumatera Lorong Masjid Nomor B 10 
660;15;JAMBI;1571;KOTA JAMBI;MELATI MAS JAYA;1409230136493;09/14/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Bandar Lrg. Koni I
661;15;JAMBI;1571;KOTA JAMBI;GLOBAL JAMBI SERVICES;1509230040146;09/15/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Prof. M. Yamin, Sh 
662;15;JAMBI;1571;KOTA JAMBI;NUSA BRILLIANT ENTERPRISE;1509230123519;09/15/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perum Villa Golf Abadi Blok D Nomor 04
663;15;JAMBI;1571;KOTA JAMBI;REVIVA MANDIRI SEJAHTERA;1709230020664;09/17/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Rd Kolopaking No. 18 
664;15;JAMBI;1506;TANJUNG JABUNG BARAT;AZILA NOERIZ BAROKAH;1809230002171;09/18/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Manggis
665;15;JAMBI;1505;MUARO JAMBI;BAHAR MANDIRI;1809230065996;09/18/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Marga Mulya
666;15;JAMBI;1505;MUARO JAMBI;BERKAH SUKSES BERSAMA MUARO JAMBI;1809230066556;09/18/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Jambi - Petaling Km 10 Dusun Sesab Baru
667;15;JAMBI;1508;BUNGO;MUAMALAH ENERGI BERSAMA;1809230084905;09/18/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Prof M. Yamin
668;15;JAMBI;1571;KOTA JAMBI;JAIND KOMUNIKA UTAMA;1809230088281;09/18/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Jend. Sudirman No 100 
669;15;JAMBI;1571;KOTA JAMBI;SUMBER BERKAT MAKMUR WIJAYA;1909230010373;09/19/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Abdul Rahman Saleh 
670;15;JAMBI;1571;KOTA JAMBI;BIMA ZIKWAN BENTALA;1909230056196;09/19/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Lorong Kayu Manis 2
671;15;JAMBI;1571;KOTA JAMBI;NAZIIHAH;1909230081203;09/19/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Tp. Sriwijaya Lr. Mangga 2 Nomor 42
672;15;JAMBI;1506;TANJUNG JABUNG BARAT;TAK TESEBUT;1909230102939;09/19/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Kh. Dewantara Rt 015
673;15;JAMBI;1506;TANJUNG JABUNG BARAT;ANALOG WINGS;1909230122561;09/19/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Sabilal Huda Rt. 12
674;15;JAMBI;1505;MUARO JAMBI;MADANI BAROKAH;2009230042638;09/20/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Arang Arang
675;15;JAMBI;1571;KOTA JAMBI;SINAR MOTOR;2009230046273;09/20/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Mayor. Abd. Kartawirana
676;15;JAMBI;1571;KOTA JAMBI;TUNAS ANTAR NUSA;2009230051818;09/20/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Lingkar Selatan 110, Nomor 14
677;15;JAMBI;1571;KOTA JAMBI;MUTIARA SAHARA;2009230070966;09/20/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perum Citra Land Ngk B-23, Rt. 046
678;15;JAMBI;1571;KOTA JAMBI;GEMILANG CAHAYA MULIA;2009230092162;09/20/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Sari Bakti
679;15;JAMBI;1571;KOTA JAMBI;ENVIROSSRIDA BRILIANT;2109230026882;09/21/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Poros Pinang Merah  Kpr Pinang Merah Indah Blok E4 Nomor 110
680;15;JAMBI;1505;MUARO JAMBI;SARKO KUARSA BERJAYA;2109230061866;09/21/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perumahan Kembar Lestari Blok U2
681;15;JAMBI;1505;MUARO JAMBI;TANTAN KUARSA BERJAYA;2109230068054;09/21/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perumahan Kembar Lestari Blok U2
682;15;JAMBI;1505;MUARO JAMBI;NALO KUARSA BERJAYA;2109230078867;09/21/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perumahan Kembar Lestari Blok U2
683;15;JAMBI;1504;BATANGHARI;BANOLI CENTER;2109230095436;09/21/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Lintas Jambi-Muara Tembesi, Kampung Baru
684;15;JAMBI;1503;SAROLANGUN;HANI BERKAH MANDIRI;2109230203706;09/21/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Budi Utomo
685;15;JAMBI;1571;KOTA JAMBI;GUNUNG MAS MULIA;2209230085234;09/22/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Sunan Gunung Jati
686;15;JAMBI;1571;KOTA JAMBI;JASAQU BERKAH ABADI;2209230120479;09/22/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Ir. H. Juanda No. 19 
687;15;JAMBI;1502;MERANGIN;MASURAI AGRO KAWA;2209230224284;09/22/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Bangko Jangkat Nomor 21
688;15;JAMBI;1505;MUARO JAMBI;MASURAI KUARSA BERJAYA;2509230035232;09/25/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perumahan Kembar Lestari Blok U2
689;15;JAMBI;1505;MUARO JAMBI;MERANGIN PASIR BERJAYA;2509230043646;09/25/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perumahan Kembar Lestari Blok U2
690;15;JAMBI;1504;BATANGHARI;PUTRA LANG MANDIRI;2509230066069;09/25/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Sungai Lingkar
691;15;JAMBI;1571;KOTA JAMBI;LAJU OPTIMA GEMILANG;2609230013104;09/26/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perum Citra Land Ngk B-23
692;15;JAMBI;1505;MUARO JAMBI;NISCALA ENGINEERING CONSULTANT;2609230041026;09/26/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Citra Raya City Komplek Bukit Cempaka No.A12/29
693;15;JAMBI;1508;BUNGO;ANGKASA ADVERTISING;2609230064676;09/26/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Btn Permata Bungo Elok
694;15;JAMBI;1505;MUARO JAMBI;MERANGIN BATU BERJAYA;2609230164124;09/26/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perumahan Kembar Lestari Blok U2
695;15;JAMBI;1571;KOTA JAMBI;SURYA SENTOSA;2709230030205;09/27/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Lingkar Selatan Iii
696;15;JAMBI;1571;KOTA JAMBI;ZAHRA PENAWAR BATUAH;2709230030295;09/27/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Sri Rejeki Nomor 17, Rukun Tetangga 010
697;15;JAMBI;1571;KOTA JAMBI;VICTORIA INTERASIA KOSMETIKA;2709230087877;09/27/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Adityawarman, Lorong Pacitan Nomor 89
698;15;JAMBI;1505;MUARO JAMBI;FAJAR TRI MUTIARA;2809230015053;09/28/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Ness
699;15;JAMBI;1571;KOTA JAMBI;LANJARAN TUNGGAL PERKASA;2809230038736;09/28/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perum Griya Aur Duri Indah No 159
700;15;JAMBI;1503;SAROLANGUN;THREE BROTHER ABADI;2909230031381;09/29/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Lubuk Sepuh
701;15;JAMBI;1505;MUARO JAMBI;MEDHA KARYA;2909230069629;09/29/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Kenali Kecil
702;15;JAMBI;1506;TANJUNG JABUNG BARAT;SAUDARA JAYA TEKNIK;3009230022931;09/30/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Pematang Tembesu 
703;15;JAMBI;1506;TANJUNG JABUNG BARAT;DUA LUBUK JAYA;3009230028746;09/30/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Lubuk Kambing
704;15;JAMBI;1505;MUARO JAMBI;ARUNI AGRO LESTARI;3009230032537;09/30/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Kenali Kecil
705;15;JAMBI;1502;MERANGIN;ADIB FATAN PERKASA;0210230059561;10/02/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Rejo Sari
706;15;JAMBI;1572;KOTA SUNGAI PENUH;MITRA TANI SEJATI;0210230063453;10/02/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Dusun Tarandam I
707;15;JAMBI;1571;KOTA JAMBI;TYO AUTO;0210230071463;10/02/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Swadaya Raya
708;15;JAMBI;1571;KOTA JAMBI;RASIKLOPEDIA;0310230094357;10/03/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Prof Hamka Nomor 16
709;15;JAMBI;1571;KOTA JAMBI;INTI KOMPUTER;0410230013108;10/04/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. M. Husni Thamrin
710;15;JAMBI;1509;TEBO;ADAM BERKAH JAYA;0410230027003;10/04/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Balai Rajo
711;15;JAMBI;1571;KOTA JAMBI;CIPTA TURBO MANDIRI;0410230069586;10/04/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Yos Sudarso
712;15;JAMBI;1501;KERINCI;HAZIQA TRININDYA;0510230080014;10/05/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Semumu
713;15;JAMBI;1571;KOTA JAMBI;GENTALA CAKRA ABADI;0510230084426;10/05/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Pangeran Hidayat 
714;15;JAMBI;1571;KOTA JAMBI;BARI MEDIANTARA SEJAHTERA;0610230046572;10/06/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Komplek Citra Beringin Regency J.14
715;15;JAMBI;1571;KOTA JAMBI;THRIVE FITNESS INDONESIA;0710230037731;10/07/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Gr.Dt. Djamin Bagindo No. 18-19
716;15;JAMBI;1571;KOTA JAMBI;DIMENSI;0910230013185;10/09/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Hmo Bafadhal
717;15;JAMBI;1508;BUNGO;PUTRI TUNGGAL SETIA ABADI;0910230026865;10/09/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Kampung Pasar 
718;15;JAMBI;1508;BUNGO;LUBER MANDIRI JAYA;0910230028709;10/09/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Lubuk Beringin
719;15;JAMBI;1571;KOTA JAMBI;INTROMEDIA JAMBI;0910230038883;10/09/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. H. Ibrahim Lorong Damai Raya No. 29
720;15;JAMBI;1506;TANJUNG JABUNG BARAT;RAM BERJAYA BERKAH;0910230047769;10/09/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jln. Kenanga
721;15;JAMBI;1503;SAROLANGUN;PULAU ARO JAYA BERSAMA;0910230066307;10/09/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Bukit Pulau Aro
722;15;JAMBI;1508;BUNGO;HARUN MANDIRI SEJAHTERA;0910230369194;10/09/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Garuda Tuo Limbur
723;15;JAMBI;1571;KOTA JAMBI;MUARA EMAS;1010230003723;10/10/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Matahari I No. 53
724;15;JAMBI;1571;KOTA JAMBI;PRATAMA BERKAH MEDIA;1010230089721;10/10/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Perdabas, Perum Grand Namura Indah Blok H 05
725;15;JAMBI;1509;TEBO;INDAH DAMAI SEJAHTERA;1110230064285;10/11/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Kolidor
726;15;JAMBI;1571;KOTA JAMBI;CELLULAR SOLUTION;1110230093974;10/11/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Ir.H.Juanda Mayang Mangurai No.118-119
727;15;JAMBI;1571;KOTA JAMBI;SEMESTA ALAM RAYA JBI;1110230108056;10/11/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Jatayu 3 No. 12A
728;15;JAMBI;1571;KOTA JAMBI;ARIASHATYA EARLY;1210230152304;10/12/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Slamet Riyadi 
729;15;JAMBI;1571;KOTA JAMBI;GIRAS ADIPA PRATAMA;1210230178801;10/12/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Kebun Daging
730;15;JAMBI;1505;MUARO JAMBI;ASTAGUNA KONSTRUKSI;1410230014654;10/14/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perum Crc C. Bukit Cempaka Blok A 17/20
731;15;JAMBI;1571;KOTA JAMBI;DEVS AUTO;1410230018546;10/14/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Prof. M. Yamin Sh Nomor 62
732;15;JAMBI;1507;TANJUNG JABUNG TIMUR;WITA HASIBUAN JAYA;1410230043871;10/14/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Lintas Jambi Sabak
733;15;JAMBI;1505;MUARO JAMBI;PRATAMA DEWI KHOIRUN;1610230077634;10/16/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Taman Aci Nomor 09
734;15;JAMBI;1571;KOTA JAMBI;TRIDENT UTAMA;1610230085407;10/16/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Sunan Giri
735;15;JAMBI;1505;MUARO JAMBI;TAQI AISYAH MANDIRI;1710230054191;10/17/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Naga Sari
736;15;JAMBI;1503;SAROLANGUN;NUSO TARA MULYA;1710230133288;10/17/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Bukit
737;15;JAMBI;1503;SAROLANGUN;MANBARA TRANSPORT;1710230138328;10/17/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Lintas Sarolangun-Muara Tembesi
738;15;JAMBI;1571;KOTA JAMBI;SAHABAT KOMPAK;1710230140984;10/17/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Masindah
739;15;JAMBI;1571;KOTA JAMBI;CIPTA PRATAMA NUSANTARA;1810230052368;10/18/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Prof Hmo Bafadhal, Nomor 46
740;15;JAMBI;1506;TANJUNG JABUNG BARAT;FARHSA;1810230062979;10/18/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Beringin
741;15;JAMBI;1509;TEBO;HARVEY AGRO JAYA;1810230090675;10/18/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Sumber Sari
742;15;JAMBI;1571;KOTA JAMBI;SURYA BOGA LESTARI;1910230043505;10/19/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Berdikari
743;15;JAMBI;1501;KERINCI;SHANUM PRADISTA KONSTRUKSI;1910230072691;10/19/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Sungai Pegeh, Kecamatan Siulak, Kabupaten Kerinci, Provinsi Jambi
744;15;JAMBI;1571;KOTA JAMBI;SUKA JAYA BERSINAR;1910230088246;10/19/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Gotong Royong Nomor 20
745;15;JAMBI;1571;KOTA JAMBI;SAMUDERA REZEKI OTOMOTIVE;1910230098429;10/19/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Singosari
746;15;JAMBI;1505;MUARO JAMBI;EVIT SUKSES PERKASA;1910230114965;10/19/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Lintas Petaling
747;15;JAMBI;1503;SAROLANGUN;SUBUR INDAH MART;2010230015479;10/20/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Lintas Sumatera
748;15;JAMBI;1503;SAROLANGUN;SUBUR INDAH GROCERY;2010230021566;10/20/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Lintas Sumatera
749;15;JAMBI;1506;TANJUNG JABUNG BARAT;OLSANI GROUP;2010230080189;10/20/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Pembengis
750;15;JAMBI;1571;KOTA JAMBI;REVIANO BERJAYA;2310230041968;10/23/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Kapten Pattimura No. 69
751;15;JAMBI;1571;KOTA JAMBI;BUMI ARTHA TELEKOMUNIKASI;2310230086902;10/23/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Pangeran Hidayat Gang Irg Dinasti
752;15;JAMBI;1506;TANJUNG JABUNG BARAT;TIGA PERMATA;2410230031597;10/24/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Jendral Sudirman 
753;15;JAMBI;1571;KOTA JAMBI;SIDOMUKTI SOJA PERSADA;2410230031856;10/24/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Sarolangun Bangko 
754;15;JAMBI;1571;KOTA JAMBI;SELARAS PINANG MASAK;2410230037471;10/24/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Kebun Daging, Perumahan Sevilla Blok B2
755;15;JAMBI;1571;KOTA JAMBI;HARAPAN BERKAH SEJAHTERA;2410230040077;10/24/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Kebun Daging, Perumahan Sevilla Blok B2
756;15;JAMBI;1504;BATANGHARI;ADZIGRA ARSYA;2410230066653;10/24/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Dusun 4
757;15;JAMBI;1509;TEBO;SINAR NIARA JAYA;2410230111504;10/24/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Padang Lamo 
758;15;JAMBI;1571;KOTA JAMBI;BUNTARA BERKAH KONSTRUKSI;2510230093586;10/25/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perumahan Aster Biru, Jl Mawar, No 117
759;15;JAMBI;1501;KERINCI;ARTA MANDIRI SOLUSION;2610230021892;10/26/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Koto Majidin Mudik
760;15;JAMBI;1571;KOTA JAMBI;ABDI GUNA RAKITO;2610230028618;10/26/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Tp. Sriwijaya No. 28 A
761;15;JAMBI;1509;TEBO;TALANG SEJATRA;2610230031937;10/26/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perumnas Griya Tebo Indah
762;15;JAMBI;1504;BATANGHARI;PUTRA LOPAK AUR;2610230040858;10/26/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Lopak Aur
763;15;JAMBI;1571;KOTA JAMBI;JAMBI INDEPENDENT EVENT;2610230083362;10/26/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Jendral Sudirman No 100
764;15;JAMBI;1571;KOTA JAMBI;SUMBER USAHA KARYA;2610230094862;10/26/2023;PMDN;Non UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan M. Yamin Nomor 47
765;15;JAMBI;1571;KOTA JAMBI;AQILA PUTRI JAMBI;2710230072372;10/27/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Slamet Riadi Lrg Flamboyan
766;15;JAMBI;1508;BUNGO;TRANSPORINDO PRATAMA;2710230080843;10/27/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Pal 7
767;15;JAMBI;1505;MUARO JAMBI;CLEIMAHEERA MAKMUR GROUP;2710230082283;10/27/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Dusun Baru 
768;15;JAMBI;1571;KOTA JAMBI;AR BUMI ANGSANA;2710230109553;10/27/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Empu Sendok Nomor 43
769;15;JAMBI;1571;KOTA JAMBI;ARAFI MULTI UTAMA;2710230162912;10/27/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Dr. Mawardi
