id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kode_kelurahan_desa;koperasi;tanggal badan hukum;aktif;bentuk koperasi;jenis koperasi;kelompok koperasi;sektor usaha;klasifikasi;kesehatan;anggota pria;anggota wanita;tahun_industri_usaha;bulan
110;15;JAMBI;1501;150109;1501092015;KOPERASI SERBA USAHA AGRO LESTARI;12/28/2006;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
111;15;JAMBI;1501;150109;1501022008;KOPERASI TANI MITRA FLORA;6/17/2009;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
112;15;JAMBI;1501;150109;1501022008;KOPERASI BHAKTI USAHA;12/15/2014;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
113;15;JAMBI;1501;150109;1501092039;KOPERASI PEGAWAI NEGERI SMA N 7 KERINCI;12/23/2014;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
114;15;JAMBI;1501;150109;1501092039;KOPERASI WANITA BINA KARYA;11/4/2014;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
115;15;JAMBI;1501;150109;1501092013;KOPERASI TANI JAYA BERSAMA;8/28/2006;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
116;15;JAMBI;1501;150109;1501092017;KOPERASI PEGAWAI NEGERI WAJAR;12/20/1994;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
117;15;JAMBI;1501;150109;1501192009;KOPERASI UNIT DESA SIDO MULYO;6/8/1999;TRUE;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
118;15;JAMBI;1501;150109;1501092022;KOPERASI KELUARGA;5/7/2014;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
119;15;JAMBI;1501;150109;1501092011;KOPERASI ARABIKA TANI;12/15/2014;TRUE;Primer Kabupaten/Kota;Pemasaran;Kop. Perkebunan;INDUSTRI PENGOLAHAN;-;-;0;0;-;JUNI
120;15;JAMBI;1501;150109;1501092011;KOPERASI PRODUSEN SARI JAYA KERINCI;1/8/2021;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
121;15;JAMBI;1501;150109;1501092043;KOPERASI WANITA MAWAR HARAPAN;3/26/2014;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
122;15;JAMBI;1501;150119;1501192001;KOPERASI KARYA MANDIRI;9/17/2013;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
123;15;JAMBI;1501;150119;1501192013;KOPERASI GABUNGAN KELOMPOK TANI GEMA RIPAH;12/12/2014;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
124;15;JAMBI;1501;150119;1501192017;KOPERASI GABUNGAN KELOMPOK TANI AGRO MULYO;12/15/2014;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
125;15;JAMBI;1501;150119;1501192016;KOPERASI BINA USAHA;5/7/2014;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
126;15;JAMBI;1501;150119;1571041004;KOPERASI WANITA KARYA;5/11/2012;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
127;15;JAMBI;1501;150119;1501012011;KOPERASI HIKMAH;8/13/2008;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
128;15;JAMBI;1501;150119;1501192003;KOPERASI KONSUMEN AROMA PECCO;10/14/1996;TRUE;Primer Kabupaten/Kota;Konsumen;Kopkar;AKTIVITAS PENYEWAAN DAN SEWA GUNA USAHA TANPA HAK OPSI MESIN KANTOR DAN PERALATANNYA;-;-;0;0;-;JUNI
129;15;JAMBI;1501;150119;1501192003;KOPERASI PEGAWAI NEGERI HANDAYANI;2/22/1994;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
130;15;JAMBI;1501;150119;1501192003;KOPONTREN RAUDHATUL ULUM;4/14/2008;TRUE;Primer Kabupaten/Kota;Konsumen;Koppontren;JASA PENDIDIKAN;-;-;0;0;-;JUNI
131;15;JAMBI;1501;150119;1501192003;KOPERASI PEMASARAN NATASARI BINA MAKMUR;4/24/2018;TRUE;Primer Kabupaten/Kota;Pemasaran;Kop. Pasar;PERDAGANGAN BESAR DAN ECERAN - REP MOBIL DAN MOTOR;-;-;0;0;-;JUNI
132;15;JAMBI;1501;150119;1501192013;KOPERASI WIRA BUANA MANDIRI;6/25/2014;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
133;15;JAMBI;1501;150119;1501192011;KOPERASI PRODUSEN KELOMPOK TANI HUTAN SOBO WONO;2/6/2023;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;PEMBIBITAN DAN BUDIDAYA SAPI POTONG;-;-;0;0;-;JUNI
134;15;JAMBI;1501;150119;1501192011;KOPERASI PRODUSEN KELOMPOK TANI HUTAN SUMBER ALAM;2/6/2023;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;PEMBIBITAN DAN BUDIDAYA SAPI POTONG;-;-;0;0;-;JUNI
135;15;JAMBI;1501;150119;1501192011;KOPERASI PRODUSEN KELOMPOK TANI HUTAN KARYA JAYA;2/6/2023;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;PRODUKSI KOMPOS SAMPAH ORGANIK;-;-;0;0;-;JUNI
136;15;JAMBI;1501;150119;1501192011;KOPERASI PRODUSEN KELOMPOK TANI HUTAN DANAU BELIBIS;2/6/2023;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;INDUSTRI PENGOLAHAN KOPI;-;-;0;0;-;JUNI
137;15;JAMBI;1501;150119;1501192011;KOPERASI PRODUSEN ALAM MULYO KERINCI;12/26/2023;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
138;15;JAMBI;1501;150119;1501012011;KOPERASI BINA LESTARI;12/15/2014;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
139;15;JAMBI;1501;150119;1571041004;KOPERASI TANI TEBU MEKAR SARI;11/8/2007;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;INDUSTRI PENGOLAHAN;-;-;0;0;-;JUNI
140;15;JAMBI;1501;150119;1501192014;KOPERASI SERBA USAHA MOGA MAKMUR;12/3/2012;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
141;15;JAMBI;1501;150115;1501152010;KOPERASI SERBA USAHA PEMUDA TELAGA DEWA;1/26/2011;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA LAINNYA;-;-;0;0;-;JUNI
142;15;JAMBI;1501;150115;1501152004;KOPERASI PONDOK PESANTREN AL KAHFI;4/24/2009;TRUE;Primer Kabupaten/Kota;Konsumen;Koppontren;JASA PENDIDIKAN;-;-;0;0;-;JUNI
143;15;JAMBI;1501;150115;1501152008;KOPERASI TANI MITRA AGRO SEJAHTERA;6/17/2012;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
144;15;JAMBI;1501;150115;1501152013;KOPERASI WANITA NIAT USAHA;6/17/2012;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
145;15;JAMBI;1501;150115;1501152004;KOPERASI SERBA USAHA GUNUNG TUJUH;8/4/1999;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JUNI
146;15;JAMBI;1501;150115;1501152013;KOPERASI WANITA BUNGA WARUNG;6/17/2012;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
147;15;JAMBI;1501;150115;1501152005;KOPERASI SERBA USAHA SEJAHTERA BERSAMA;6/17/2012;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
148;15;JAMBI;1501;150115;1501152003;KOPERASI UNIT DESA KARYA JAYA;10/18/1984;FALSE;Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;JUNI
149;15;JAMBI;1501;150115;1501152006;KOPERASI PERTANIAN SEJAHTERA;6/17/2010;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
150;15;JAMBI;1501;150115;1501152004;KOPERASI PERTANIAN TELAGA DEWI;7/10/1999;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;JUNI
151;15;JAMBI;1501;150115;1501152007;KOPERASI DARUSSALAM;5/25/2015;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
152;15;JAMBI;1501;150115;1501152003;KOPERASI TANI MANDIRI JAYA;7/23/2015;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
153;15;JAMBI;1501;150115;1501152003;KOPERASI GABUNGAN KELUARGA CITRA MATA;7/23/2015;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
154;15;JAMBI;1501;150115;1501152009;KOPERASI PONDOK PESANTREN DARUNNAJAH;5/25/2015;TRUE;Primer Kabupaten/Kota;Konsumen;Koppontren;PERDAGANGAN BESAR DAN ECERAN - REP MOBIL DAN MOTOR;-;-;0;0;-;JUNI
155;15;JAMBI;1501;150115;1501152005;KOPERASI PEMASARAN KOERINTJI BAROKAH BERSAMA;11/29/2017;TRUE;Primer Kabupaten/Kota;Pemasaran;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
156;15;JAMBI;1501;150115;1501152011;KOPERASI PAUH PERINTIS;7/23/2015;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
157;15;JAMBI;1501;150115;1501152004;KOPERASI SERBA USAHA HIDUP BERSAMA;9/11/2012;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
158;15;JAMBI;1501;150115;1509122006;KOPERASI JASA WISATA GUNUNG TUJUH;10/31/2018;TRUE;Primer Kabupaten/Kota;Jasa;Kop. Wisata;JASA LAINNYA;-;-;0;0;-;JUNI
159;15;JAMBI;1501;150116;1501022005;KOPERASI PEGAWAI NEGERI SMPN GUNUNG KERINCI;9/22/1988;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
160;15;JAMBI;1501;150116;1501162015;KOPERASI PERTANIAN CASIAVERA TUAH SEPAKAT;3/19/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;JUNI
161;15;JAMBI;1501;150116;1501162021;KOPERASI WANITA KARYA MAJU;4/14/2008;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
162;15;JAMBI;1501;150116;1501162015;KOPERASI MAJELIS TAKLIM AL AMIN;5/11/2012;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
163;15;JAMBI;1501;150116;1572011001;KOPERASI PEGAWAI NEGERI SMP 6 GUNUNG KERINCI;4/26/1990;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
164;15;JAMBI;1501;150116;1501022008;KOPERASI WANITA ANYAMAN BAMBU;9/17/2013;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
165;15;JAMBI;1501;150116;1501162005;KOPERASI SIGEGAR BUMI;12/12/2014;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
166;15;JAMBI;1501;150116;1501162024;KOPERASI ARRAHMAN;5/25/2015;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
167;15;JAMBI;1501;150116;1506032020;KOPERASI SERBA USAHA PJKS;5/25/2015;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
168;15;JAMBI;1501;150116;1501162001;KOPERASI SERBA USAHA TANAH SEKADUNG;5/26/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JUNI
169;15;JAMBI;1501;150116;1501162006;KOPERASI PERTANIAN PURNAMA;4/6/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
170;15;JAMBI;1501;150116;1501162001;KOPERASI SERBA USAHA TERATAI PUTIH;12/28/2006;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JUNI
171;15;JAMBI;1501;150116;1501162014;KOPERASI PERTANIAN DEMANG SAKTI;3/17/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;JUNI
172;15;JAMBI;1501;150116;1501162001;KOPERASI PEGAWAI NEGERI 34 KERINCI;10/30/2015;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
173;15;JAMBI;1501;150116;1501162001;KOPERASI PEMASARAN SILAHTURAHMI KELUARGA SAKINAH;11/29/2017;TRUE;Primer Kabupaten/Kota;Pemasaran;Kop. Pertanian;PERDAGANGAN BESAR DAN ECERAN - REP MOBIL DAN MOTOR;-;-;0;0;-;JUNI
174;15;JAMBI;1501;150116;1501162001;KOPERASI WANITA TANI SEJAHTERA;8/9/2012;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
175;15;JAMBI;1501;150116;1501162013;KOPERASI TANI JAYA BERSAMA;11/8/2007;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
176;15;JAMBI;1501;150116;1501162013;KOPERASI WANITA BINTANG BERCAHAYA;12/15/2014;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
177;15;JAMBI;1501;150116;1501162013;KOPERASI SERBA USAHA GUNUNG HARAPAN;7/26/2005;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
178;15;JAMBI;1501;150116;1501162007;KOPERASI PEGAWAI NEGERI CITRA UTAMA;9/21/1992;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
179;15;JAMBI;1501;150116;1501022008;KOPERASI TANI MEKAR JAYA;6/11/2012;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
180;15;JAMBI;1501;150116;1501022008;KOPERASI PRODUSEN WANA TANI KOERINTJI;1/12/2023;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;INDUSTRI PENGOLAHAN KOPI;-;-;0;0;-;JUNI
181;15;JAMBI;1501;150116;1501162009;KOPERASI WANITA DODOL KENTANG KAYO;8/13/2008;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
182;15;JAMBI;1501;150116;1501182011;KOPERASI PEGAWAI NEGERI GURU SD GUNUNG KERINCI;9/20/1996;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
183;15;JAMBI;1501;150116;1501162006;KOPERASI MAJELIS TAKLIM DARUL HIKMAH;9/2/2013;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
184;15;JAMBI;1501;150116;1501162006;KOPERASI EMBUN PAGI;12/14/2015;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
185;15;JAMBI;1501;150116;1501162005;KOPERASI JASA ANGKUTAN DESA SIULAK;8/17/2017;TRUE;Primer Kabupaten/Kota;Jasa;Kop. Angkatan Darat;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
186;15;JAMBI;1501;150116;1501162010;KOPERASI WANITA BERINGIN JAYA;9/17/2013;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
187;15;JAMBI;1501;150116;1501162028;KSP ASY-SHUHADA TELAGO BIRU;12/18/2017;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
188;15;JAMBI;1501;150116;1501162004;KOPERASI TANI BAKTI;5/26/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
189;15;JAMBI;1501;150118;1501182012;KOPERASI SERBA USAHA TARUNA MANDIRI;8/9/2012;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
190;15;JAMBI;1501;150118;0;KOPERASI SERBA USAHA PERSATUAN OJEK SIULAK MUKAI;9/17/2013;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
191;15;JAMBI;1501;150118;1501182004;KOPERASI TANI MAJU BERSAMA;1/29/2013;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
192;15;JAMBI;1501;150118;1501182011;KOPERASI SERBA USAHA JAMIATUL IKHSAN;4/12/2013;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
193;15;JAMBI;1501;150118;1501182012;KOPERASI WANITA MAJU JAYA;3/26/2014;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
194;15;JAMBI;1501;150118;1501182012;KOPERASI GABUNGAN KELOMPOK TANI TUNAS MEKAR;12/15/2014;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
195;15;JAMBI;1501;150118;1501182001;KOPERASI SERBA USAHA KARYA BERSAMA;5/25/2015;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
196;15;JAMBI;1501;150118;1501182004;KOPERASI WANITA KEMBANG PERAK;12/14/2009;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA LAINNYA;-;-;0;0;-;JUNI
197;15;JAMBI;1501;150118;1501182001;KOPERASI UNIT DESA SIULAK;5/3/1993;TRUE;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
198;15;JAMBI;1501;150118;1501182001;KOPERASI TANI BINA USAHA;4/6/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
199;15;JAMBI;1501;150118;1501182002;KOPERASI TUNAS BERSAMA;2/5/2015;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
200;15;JAMBI;1501;150118;1501182002;KOPERASI AMANAH;6/3/2012;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
201;15;JAMBI;1501;150118;1501182003;KOPERASI PEGAWAI NEGERI SMP SIULAK;9/16/1989;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
202;15;JAMBI;1501;150118;1501182001;KOPERASI UJUNG TANJUNG;10/21/2009;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
203;15;JAMBI;1501;150117;1501172002;KOPERASI SERBA USAHA ATLANTIK DIAGRO;2/15/1999;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JUNI
204;15;JAMBI;1501;150117;1501172005;KOPERASI UNIT DESA SAIS JAYA;11/8/1985;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
205;15;JAMBI;1501;150117;1501172004;KOPERASI KELUARGA MANDIRI;8/26/2014;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
206;15;JAMBI;1501;150117;1501172001;KOPERASI SEJATI;6/25/2014;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
207;15;JAMBI;1501;150117;1501092010;KOPERASI PEGAWAI NEGERI GURU DEPATI VII;8/26/2014;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
208;15;JAMBI;1501;150117;1501172001;KOPERASI MARINDAU SEJAHTERA;2/2/2016;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
209;15;JAMBI;1501;150117;1501162014;KOPERASI SERBA USAHA MUDA KARYA;11/26/2005;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
210;15;JAMBI;1501;150117;1501172017;KOPERASI TUA MUDA BERSAMA;2/22/2018;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
211;15;JAMBI;1501;150117;1501172001;KOPERASI PEGAWAI NEGERI SMPN BELUI;3/6/1987;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
212;15;JAMBI;1501;150117;1501172001;KOPERASI TANI PENGELOLA HUTAN MADANI;7/10/1999;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Kehutanan;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
213;15;JAMBI;1501;150117;1501172001;KOPERASI PETUKANGAN JAYA BERSAMA;8/20/1974;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
214;15;JAMBI;1501;150117;1501172002;KOPERASI SERBA USAHA MERAO SAKTI;12/14/2015;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
215;15;JAMBI;1501;150117;1501172006;KOPERASI PRODUSEN GUNUNG TERASIH BELUI TINGGI;1/12/2023;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;INDUSTRI PENGOLAHAN KOPI;-;-;0;0;-;JUNI
216;15;JAMBI;1501;150117;1501172012;KOPERASI HABBULWATHAN;8/4/1999;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
217;15;JAMBI;1501;150117;1501172008;KOPERASI PEGAWAI NEGERI SMPN 5 AIR HANGAT;7/2/1991;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
218;15;JAMBI;1501;150117;1501172008;KOPERAI SERBA USAHA HIDAYAH;9/30/1996;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
219;15;JAMBI;1501;150117;1501172013;KOPERASI SERBA USAHA SETIA;3/26/1988;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
220;15;JAMBI;1501;150117;1501172013;KOPERASI TANI BERSAMA;4/12/2013;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
221;15;JAMBI;1501;150117;1501172005;KOPERASI PRODUSEN SEMOEMOE INDAH KOERINTJI;1/12/2023;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;INDUSTRI PENGOLAHAN KOPI;-;-;0;0;-;JUNI
222;15;JAMBI;1501;150117;1501172011;KOPERASI SERBA USAHA SELASIH;7/28/2006;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
223;15;JAMBI;1501;150120;1501202001;KOPERASI UNIT DESA DEPATI PARBO;11/11/1992;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
