no;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_rumah _makan;satuan;Alamat;Fasilitas;jumlah_tenaga_kerja;meja;Kursi
1198;15;JAMBI;1571;"Jual Mie Ayam ""One One""";UNIT;Jl. Halim Perdana Kusuma Kel. Sungai Asam Kec. Pasar Jambi;1,3,5;-;-;-
1199;15;JAMBI;1571;Jual Sop Dan Mie Basko;UNIT;Jl. Orang Kayo Hitam No.9 Kel. Budiman Kec. Jambi Timur;1,3,5;-;-;-
1200;15;JAMBI;1571;Jual Bak Mie;UNIT;Jl. Panglima Polim No.30 Kel. Rajawali Kec. Jambi Timur;1,3,5;-;-;-
1201;15;JAMBI;1571;Warung Sop;UNIT;Belakang Kantor Gubernur Kel. Telanaipura Kec. Telanaipura;1,3,5;-;-;-
1202;15;JAMBI;1571;"Tmm ""Es Jojon""";UNIT;Jl. Kol. Pol. M. Thaher Kel. Pakuan Baru Kec. Jambi Selatan;1,3,5;-;-;-
1203;15;JAMBI;1571;"Tmm ""Pempek Pak Raden""";UNIT;Jl. Sultan Agung Kel. Murni Kec. Danau Sipin;1,3,5;-;-;-
1204;15;JAMBI;1571;Toko Kopi Dan Makanan;UNIT;Jl. Camar Iii No.87 Kel. Sungai Asam Kec. Pasar Jambi;1,3,5;-;-;-
1205;15;JAMBI;1571;"Tmm ""Bakso Selecta""";UNIT;Jl. H. Agus Salim Depan Asrama Haji Kel. Kebun Handil Kec. Jelutung;1,3,5;-;-;-
1206;15;JAMBI;1571;Jual Mie Ayam;UNIT;Jl. H. Agus Salim Samping Asrama Haji Kel. Kebun Handil Kec. Jelutung;1,3,5;-;-;-
1207;15;JAMBI;1571;"Toko Kopi ""Jambi""";UNIT;Jl. Mr. M. Roem No.45 Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1208;15;JAMBI;1571;Jual Bak Mie;UNIT;Jl. Orang Kayo Hitam Kel. Sulanjana Kec. Jambi Timur;1,3,5;-;-;-
1209;15;JAMBI;1571;"Tmm ""Pempek Nony""";UNIT;Jl. Prof. Dr. M. Yamin No.50 Kel. Lebak Bandung Kec. Jelutung;1,3,5;-;-;-
1210;15;JAMBI;1571;Jual Lontong;UNIT;Jl. Kol. Abunjani Kel. Selamat Kec. Danau Sipin;1,3,5;-;-;-
1211;15;JAMBI;1571;Toko Kopi Dan Makan Malam;UNIT;Jl. Kol. Abunjani Kel. Selamat Kec. Danau Sipin;1,3,5;-;-;-
1212;15;JAMBI;1571;Toko Pempek;UNIT;Jl. Kol. Abunjani Depan Halte Kel. Selamat Kec. Danau Sipin;1,3,5;-;-;-
1213;15;JAMBI;1571;Warung Makanan;UNIT;Jl. Kol. Abunjani (Depan Lrg. Cemara I) Kel. Selamat  Kec. Danau Sipin;1,3,5;-;-;-
1214;15;JAMBI;1571;Warung Makanan;UNIT;Jl. Kol. Abunjani (Depan Lrg. Cemara I Kel. Selamat Kec. Danau;1,3,5;-;-;-
1215;15;JAMBI;1571;"Tmm ""Ria""";UNIT;Jl. Oto Iskandardinata Kel. Tanjung Pinang Kec. Jambi Timur;1,3,5;-;-;-
1216;15;JAMBI;1571;Jual Bak Mie;UNIT;Jl. Kol. Pol. Zainal Abidin Kel. Tanjung Pinang Kec. Jambi Timur;1,3,5;-;-;-
1217;15;JAMBI;1571;"Toko Kopi ""Hoki""";UNIT;Jl. Hayam Wuruk No.49 Kel. Tanjung Pinang Kec. Jambi Timur;1,3,5;-;-;-
1218;15;JAMBI;1571;Warung Kopi;UNIT;Jl. Sultan Thaha Kel. Beringin Kec. Pasar Jambi;1,3,5;-;-;-
1219;15;JAMBI;1571;Jual Bak Mie;UNIT;Jl. Panglima Polim No.05 Kel. Rajawali Kec. Jambi Timur;1,3,5;-;-;-
1220;15;JAMBI;1571;Toko Makanan Dan Makanan;UNIT;Jl. Orang Kayo Hitam No.34 Kel. Sulanjana Kec. Jambi Timur;1,3,5;-;-;-
1221;15;JAMBI;1571;"Tmm ""Pempek Unyil """;UNIT;Jl. Sultan Agung Kel. Murni Kec. Danau Sipin;1,3,5;-;-;-
1222;15;JAMBI;1571;"Tmm ""Pempek 99 Palembang""";UNIT;Jl. Orang Kayo Hitam No.26 Kel. Budiman Kec. Jambi Timur;1,3,5;-;-;-
1223;15;JAMBI;1571;Jual Bak Mie;UNIT;Jl. Okh Kel. Sulanjana Kec. Jambi Timur;1,3,5;-;-;-
1224;15;JAMBI;1571;Toko Makanan Dan Minuman;UNIT;Jl. Orang Kayo Hitam Kel. Budiman Kec. Jambi Timur;1,3,5;-;-;-
1225;15;JAMBI;1571;Jual Pempek;UNIT;Jl. Kol. Pol. M. Thaher Kel. Budiman Kec. Jambi Timur;1,3,5;-;-;-
1226;15;JAMBI;1571;Toko Makanan Dan Minuman;UNIT;Jl. Orang Kayo Hitam Kel. Budiman Kec. Jambi Timur;1,3,5;-;-;-
1227;15;JAMBI;1571;"Warung Kopi ""Metro Baru""";UNIT;Jl. Mr. M.Roem No.42 Kel. Pasar Jambi Kec. Pasar jambi;1,3,5;-;-;-
1228;15;JAMBI;1571;Jual Bak Mie;UNIT;Jl. Hmo. Bafadhal No.17 Kel. Cempaka Putih Kec. Jelutung;1,3,5;-;-;-
1229;15;JAMBI;1571;"Toko Makanan Dan Minuman ""Segar 2""";UNIT;Jl. Mr. Assaat Kel. Sungai Asam Kec. Pasar Jambi;1,3,5;-;-;-
1230;15;JAMBI;1571;"Warung Sop ""Nugroho""";UNIT;Jl. Prof. Dr. M. Yamin (Lrg. Masuk Smpn 5) Kel. Payo;1,3,5;-;-;-
1231;15;JAMBI;1571;-;UNIT;Lebar Kec. Jelutung;1,3,5;-;-;-
1232;15;JAMBI;1571;Jual Bak Mie;UNIT;Jl. Pangeran Diponegoro Kel. Rajawali Kec. Jambi;1,3,5;-;-;-
1233;15;JAMBI;1571;-;UNIT;Timur;1,3,5;-;-;-
1234;15;JAMBI;1571;Warung Kopi;UNIT;Jl. Orang Kayo Pingai (Depan Pasar Tlg.Banjar) Kel.;1,3,5;-;-;-
1235;15;JAMBI;1571;-;UNIT;Talang Banjar Kec. Jambi Timur;1,3,5;-;-;-
1236;15;JAMBI;1571;"Toko Kerupuk Dan Pempek ""Selamat""";UNIT;Jl. Soekarno - Hatta Kel. Pasir Putih Kec. Jambi Selatan;1,3,5;-;-;-
1237;15;JAMBI;1571;"Jual Pempek ""Plaju""";UNIT;Jl. Panglima Polim No.22 Kel. Tanjung Pinang Kec.;1,3,5;-;-;-
1238;15;JAMBI;1571;"Toko Kerupuk Dan Pempek ""Selamat""";UNIT;Jl. Prof. Dr. Soemantri Brodjonegoro Kel. Payo Lebar Kec. Jelutung;1,3,5;-;-;-
1239;15;JAMBI;1571;468 Kantin Bundo;UNIT;Jl. Sri Soedewi Ms Kel. Telanaipura Kec. Telanaipura;1,3,5;-;-;-
1240;15;JAMBI;1571; Kantin Telanai;UNIT;Jl. A. Rahman Hakim Kel. Simp. Iv Sipin Kec. Telanaipura;1,3,5;-;-;-
1241;15;JAMBI;1571;470 Kantin Kursena;UNIT;Jl. A. Rahman Hakim Kel. Simp. Iv Sipin Kec. Telanaipura;1,3,5;-;-;-
1242;15;JAMBI;1571;471 Tmm. Bak Mie Pasar Hongkong;UNIT;Jl. Hayam Wuruk Lrg Tempoa Ii Kel. Cempaka Putih Kec. Jelutung;1,3,5;-;-;-
1243;15;JAMBI;1571;472 Pempek 89;UNIT;Jl. Mayor Kartawirana No.23 Kel. Budiman Kec. Jambi Timur;1,3,5;-;-;-
1244;15;JAMBI;1571;473 Bakso Super;UNIT;Jl. Sultan Thaha Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1245;15;JAMBI;1571;474 Pempek Dan Es Mamat;UNIT;Jl. Hos Cokroaminoto No.74 Kel. Simp. Iii Sipin Kec. Kota Baru;1,3,5;-;-;-
1246;15;JAMBI;1571;"475 Tmm ""Warung Manggis""";UNIT;Jl. H.Mo.Bafadhal No.02 Kel. Sungai Asam Kec. Pasar Jambi;1,3,5;-;-;-
1247;15;JAMBI;1571;"476 Warung Kopi ""Aan""";UNIT;Jl. Sultan Agung Kel. Murni Kec. Danau Sipin;1,3,5;-;-;-
1248;15;JAMBI;1571;477 Pempek 29;UNIT;Jl. Kol. Pol. M. Thaher No.02 Kel. Pakuan Baru Kec. Jambi Selatan;1,3,5;-;-;-
1249;15;JAMBI;1571;"478 Warung Mie ""Aan / Sari Putra Klasik""";UNIT;Jl. Gr. Djamin Dt. Bagindo Kel. Talang Banjar Kec. Jambi Timur;1,3,5;-;-;-
1250;15;JAMBI;1571;Pempek Selamat;UNIT;Jl. Mayor Abdul Kartawirana No.A8 Kel. Budiman Kec. Jambi Timur;1,3,5;-;-;-
1251;15;JAMBI;1571;"Jual Bak Mie / Makanan Dan Minuman ""Anugrah""";UNIT;Jl. Orang Kayo Hitam No. 39 Kel. Sulanjana Kec. Jambi Timur;1,3,5;-;-;-
1252;15;JAMBI;1571;"Jual Bak Mie / Tmm ""Abok""";UNIT;Jl. Hayam Wuruk Kel. Cempaka Putih Kec. Jelutung;1,3,5;-;-;-
1253;15;JAMBI;1571;"Tmm ""Yuli""";UNIT;Komp. Ruko Abadi Kel. Sungai Asam Kec. Pasar Jambi;1,3,5;-;-;-
1254;15;JAMBI;1571;"Toko Makanan Dan Minuman ""Lokasari Baru""";UNIT;Jl. B. Katamso Kel. Tanjung Pinang Kec. Jambi Timur;1,3,5;-;-;-
1255;15;JAMBI;1571;"Pempek ""Dayang Merindu""";UNIT;Jl. KaPT. Pattimura No.A 4 Kel. Simp. Iv Sipin Kec.;1,3,5;-;-;-
1256;15;JAMBI;1571;-;UNIT;Telanaipura;1,3,5;-;-;-
1257;15;JAMBI;1571;Bakso Suetan;UNIT;Jl. Ir. H. Juanda No.20 Kel. Simp. Iii Sipin Kec. Kota Baru;1,3,5;-;-;-
1258;15;JAMBI;1571;"Tmm ""Kedai Ombai""";UNIT;Jl. Teuku Umar No.21 Kel. Telanaipura Kec. Telanaipura;1,3,5;-;-;-
1259;15;JAMBI;1571;"Toko Makanan Dan Minuman "" MAMAT""";UNIT;Jl. Sentot Alibasa No.29 Kel. Payo Selincah Kec. Paal;1,3,5;-;-;-
1260;15;JAMBI;1571;"Warung Bakso ""Legowo""";UNIT;Jl. Gerbang Mtq Kel. Talang Bakung Kec. Paal Merah;1,3,5;-;-;-
1261;15;JAMBI;1571;Pempek Mega 610;UNIT;Jl. Orang Kayo Hitam No.04 Kel. Budiman Kec. Jambi Timur;1,3,5;-;-;-
1262;15;JAMBI;1571;Soto Betawi Bang Udin;UNIT;Jl. Yos Sudarso Kel. Kasang Kec. Jambi Timur;1,3,5;-;-;-
1263;15;JAMBI;1571;"Warung Kopi ""Sederhana""";UNIT;Jl. Jend. Gatot Subroto Kel. Sungai Asam Kec. Pasar;1,3,5;-;-;-
1264;15;JAMBI;1571;Pempek Ce'ri;UNIT;Jl. Bhayangkara Kel. Talang Banjar Kec. Jambi Timur;1,3,5;-;-;-
1265;15;JAMBI;1571;"Tmm ""Tawakkal""";UNIT;Jl. Rb. Siagian Kel. Pasir Putih Kec. Jambi Selatan;1,3,5;-;-;-
1266;15;JAMBI;1571;"Tmm ""Clarina Bakery""";UNIT;Jl. Jend. Gatot Subroto Komp. Ruko Abadi Kel. Sungai Asam Kec. Pasar Jambi;1,3,5;-;-;-
1267;15;JAMBI;1571;"Pempek ""Cek Nayu""";UNIT;Jl. H. Adam Malik No.04 Kel. Thehok Kec. Jambi Selatan;1,3,5;-;-;-
1268;15;JAMBI;1571;Toko Kopi;UNIT;Jl. Dr. Soetomo No.11 Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1269;15;JAMBI;1571;Pempek Sukses;UNIT;Jl. Orang Kayo Hitam No.19 Kel. Sulanjana Kec. Jambi Timur;1,3,5;-;-;-
1270;15;JAMBI;1571;"Warung Sop ""Bang Awi""";UNIT;Jl. Bhayangkara No.48 Kel. Talang Banjar Kec. Jambi Timur;1,3,5;-;-;-
1271;15;JAMBI;1571;Soto Surabaya;UNIT;Jl. Re. Martadinata Kel. Telanaipura Kec. Telanaipura;1,3,5;-;-;-
1272;15;JAMBI;1571;Warung Sop Keluarga;UNIT;Jl. Letkol. Amir Hamzah No. 37 Kel. Telanaipura Kec. Telanaipura;1,3,5;-;-;-
1273;15;JAMBI;1571;"Jual Mie Pangsit ""Akuang""";UNIT;Jl. Orang Kayo Hitam Kel. Sulanjana Kec. Jambi Timur;1,3,5;-;-;-
1274;15;JAMBI;1571;Bakso Karya;UNIT;Jl.Jend. A.Thalib No.16 Kel. Simp. Iv Sipin Kec. Telanai Pura;1,3,5;-;-;-
1275;15;JAMBI;1571;Bakso Sukat;UNIT;Jl. Gr. Djamin Dt Bagindo Kel. Budiman Kec. Jambi Timur;1,3,5;-;-;-
1276;15;JAMBI;1571;Soto Jakarta;UNIT;Jl. A. Rahman Hakim No.08 A Kel. Simp. Iv Sipin Kec. Telanai Pura;1,3,5;-;-;-
1277;15;JAMBI;1571;Sop Khas Jakarta Aa;UNIT;Jl. Jend. Basuki Rahmat Kel. Handil Jaya Kec. Jelutung;1,3,5;-;-;-
1278;15;JAMBI;1571;Mie Aceh;UNIT;Jl. H. Adam Malik Kel. Thehok Kec. Jambi Selatan;1,3,5;-;-;-
1279;15;JAMBI;1571;Martabak Muhajir;UNIT;Jl. Orang Kayo Hitam No.46 Kel. Talang Banjar Kec. Jambi Timur;1,3,5;-;-;-
1280;15;JAMBI;1571;"Tmm ""Sederhana""";UNIT;Jl. Kol. Pol. M. Thaher No.54 Kel. Pasir Putih Kec. Jambi Selatan;1,3,5;-;-;-
1281;15;JAMBI;1571;Warung Kopi;UNIT;Jl. Jend. Sudirman No.44 Kel. Tambak Sari Kec. Jambi Selatan;1,3,5;-;-;-
1282;15;JAMBI;1571;"Tmm ""Kenzo""";UNIT;Jl. Prof. Dr. M. Yamin No.16 Kel. Lebak Bandung Kec. Jelutung;1,3,5;-;-;-
1283;15;JAMBI;1571;Soto Barokah;UNIT;Jl. H. Adam Malik Kel. Thehok Kec. Jambi Selatan;1,3,5;-;-;-
1284;15;JAMBI;1571;Martabak Achahe;UNIT;Jl. Iskandar Muda (Pasar Mayang Sari) Kel. Sungai Asam Kec. Pasar Jambi;1,3,5;-;-;-
1285;15;JAMBI;1571;Soto Goyang Lidah;UNIT;Jl. Sentot Alibasa No 09 Kel. Payo Selincah Kec. Paal Merah;1,3,5;-;-;-
1286;15;JAMBI;1571;"Tmm ""Pondok Betawi""";UNIT;Jl. Prof. Dr. Soemantri Brodjonegoro Kel. Selamat Kec. Danau Sipin;1,3,5;-;-;-
1287;15;JAMBI;1571;Soto Betawi;UNIT;Jl. Sentot Alibasa Kel. Payo Selincah Kec. Paal Merah;1,3,5;-;-;-
1288;15;JAMBI;1571;Bakso Dwi Solo;UNIT;Jl. H. Adam Malik No.100 Kel. Thehok Kec. Jambi Selatan;1,3,5;-;-;-
1289;15;JAMBI;1571;Bak Mie Ahiung Khas Jambi;UNIT;Jl. Hayam Wuruk (Simp. Jelutung) Kel. Jelutung Kec. Jelutung;1,3,5;-;-;-
1290;15;JAMBI;1571;"Tmm ""Indomas Vegetarian Jelutung""";UNIT;Jl. Hayam Wuruk Kel. Cempaka Putih Kec. Jelutung;1,3,5;-;-;-
1291;15;JAMBI;1571;"Tmm ""Ken'n Resto""";UNIT;Jl. Panglima Polim No. 34 Kel. Rajawali Kec. Jambi Timur;1,3,5;-;-;-
1292;15;JAMBI;1571;Kantin Mila;UNIT;Jl. Kh. Hasyim Azhari No.1 Kel. Rajawali Kec. Jambi Timur;1,3,5;-;-;-
1293;15;JAMBI;1571;Kantin Matahari 2;UNIT;Jl. H.Mo. Bafadhal Kel. Sungai Asam Kec. Pasar Jambi;1,3,5;-;-;-
1294;15;JAMBI;1571;"Ikan Bakar Kuala Tungkal ""Wapo""";UNIT;Jl. Hayam Wuruk No.34 Kel. Jelutung Kec. Jelutung;1,3,5;-;-;-
1295;15;JAMBI;1571;"Tmm ""Iga Bakar Mas Giri""";UNIT;Jl. A. Rahman Hakim No.23 Kel. Telanaipura Kec. Telanaipura;1,3,5;-;-;-
1296;15;JAMBI;1571;Martabak Ulama India;UNIT;Jl. Ar. Hakim No.11 Kel. Simp. Iv Sipin Kec. Telanaipura;1,3,5;-;-;-
1297;15;JAMBI;1571;"Tmm ""Rumah Buah""";UNIT;Jl. Prof. Dr. Soemantri Brodjonegoro No.13 Kel. Payo Lebar Kec. Jelutung;1,3,5;-;-;-
1298;15;JAMBI;1571;"Tmm ""Sapo Mie Alak""";UNIT;Jl. Bhayangkara No.37 Kel. Talang Banjar Kec. Jambi Timur;1,3,5;-;-;-
1299;15;JAMBI;1571;"Tmm ""Mie Hijau""";UNIT;Jl. Panglima Polim No.19 Kel. Tanjung Pinang Kec. Jambi Timur;1,3,5;-;-;-
1300;15;JAMBI;1571;Pempek Asli Terang Bulan;UNIT;Jl. Mayor Abdul Kartawirana No. 19 Kel. Budiman Kec. Jambi Timur;1,3,5;-;-;-
1301;15;JAMBI;1571;"Warung Soto Dan Sate ""Bu' Melly""";UNIT;Jl. Jend. Sudirman No.35 Kel. Talang Jauh Kec. Jelutung;1,3,5;-;-;-
1302;15;JAMBI;1571;Toko Es Rajawali;UNIT;Jl. Panglima Polim Kel. Rajawali Kec. Jambi Timur;1,3,5;-;-;-
1303;15;JAMBI;1571;"Tmm ""Valentine Resto Dan Bakery"" ( Siloam Hospital)";UNIT;Jl. Soekarno Hatta Kel. Pasir Putih Kec. Jambi Selatan;1,3,5;-;-;-
1304;15;JAMBI;1571;"Soto Betawi ""Bang Ilham""";UNIT;Jl. Jend. Sudirman Kel. Tambak Sari Kec. Jambi Selatan;1,3,5;-;-;-
1305;15;JAMBI;1571;Tmm;UNIT;Jl. Bhayangkara Kel. Talang Banjar Kec. Jambi Timur;1,3,5;-;-;-
1306;15;JAMBI;1571;"Tmm ""Sabana Fried Chicken""";UNIT;Jl. Abdul Manaf Kel. Telanaipura Kec. Telanaipura;1,3,5;-;-;-
1307;15;JAMBI;1571;"Tmm "" Inti Suki""";UNIT;Jl. Makalam Kel. Sungai Asam Kec. Pasar Jambi;1,3,5;-;-;-
1308;15;JAMBI;1571;"Tmm ""Pempek Sohib""";UNIT;Jl. Hmo. Bafadhal Kel. Cempaka Putih Kec. Jelutung;1,3,5;-;-;-
1309;15;JAMBI;1571;"Tmm ""Calais""";UNIT;Jl. Sultan Thaha (Wtc Jambi) Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1310;15;JAMBI;1571;"Tmm ""Tenda Ikan Bakar Berkat""";UNIT;Jl. Kol. Pol. M. Thaher Kel. Talang Banjar Kec. Jambi Timur;1,3,5;-;-;-
1311;15;JAMBI;1571;"Tmm ""Giant Fried Chicken""";UNIT;Jl. Kol. Pol. M. Thaher Kel. Tambak Sari Kec. Jambi Selatan;1,3,5;-;-;-
1312;15;JAMBI;1571;"Tmm ""Lesehan Aldi""";UNIT;Jl. Jawa Kel. Talang Bakung Kec. Paal Merah;1,3,5;-;-;-
1313;15;JAMBI;1571;"Tmm ""Pondok Sepoer""";UNIT;Jl. Jend. Sudirman (Lrg. Perikanan) Kel. Tambak Sari Kec. Jambi;1,3,5;-;-;-
1314;15;JAMBI;1571;"Tmm ""Shihlin Taiwan Street Snack""";UNIT;Jl. Sultan Thaha (Wtc) Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1315;15;JAMBI;1571;"Tmm ""Sop Soto Khas Jakarta Rizky""";UNIT;Jl. H. Agus Salim No.12 Kel. Handil Jaya Kec. Jelutung;1,3,5;-;-;-
1316;15;JAMBI;1571;"Tmm ""Jambi Milk""";UNIT;Jl. Urip Sumoharjo No.29 Kel. Selamat Kec. Danau Sipin;1,3,5;-;-;-
1317;15;JAMBI;1571;"Toko Kopi Dan Makanan ""Dua Sekawan """;UNIT;Jl. Hayam Wuruk Kel. Jelutung Kec. Jelutung;1,3,5;-;-;-
1318;15;JAMBI;1571;Bakso Solo;UNIT;Jl. Exs Arena Mtq (Dalam Bandara) Kel. Talang Bakung Kec. Paal Merah;1,3,5;-;-;-
1319;15;JAMBI;1571;Sabana;UNIT;Jl. Exs Arena Mtq (Dalam Bandara) Kel. Talang Bakung Kec. Paal Merah;1,3,5;-;-;-
1320;15;JAMBI;1571;Martabak Kubang;UNIT;Jl. Ir. H. Juanda Kel. Simp. Iii Sipin Kec. Kota Baru;1,3,5;-;-;-
1321;15;JAMBI;1571;Pempek Selamat;UNIT;Jl. KaPT. Pattimura Kel. Rawa Sari Kec. Alam Barajo;1,3,5;-;-;-
1322;15;JAMBI;1571;"Tmm ""Okita Ramen""";UNIT;Jl. Rd. Syahbuddin Kel. Mayang Mangurai Kec. Alam Barajo;1,3,5;-;-;-
1323;15;JAMBI;1571;"Warung Bakso ""Solo Berseri""";UNIT;Jl. KaPT. A. Bakaruddin Kel. Simp. Iv Sipin Kec. Telanaipura;1,3,5;-;-;-
1324;15;JAMBI;1571;"Tmm ""Sop Duren Lodaya""";UNIT;Jl. Di. Panjaitan No. 36 Kel. Jelutung Kec. Jelutung;1,3,5;-;-;-
1325;15;JAMBI;1571;Tmm Rte / PT.Matahari Putra Prima,  Tbk;UNIT;Jl. Mayor Abdul Kartawirana (Lippo Mall) Kel. Budiman Kec. Jambi Timur;1,3,5;-;-;-
1326;15;JAMBI;1571;Tmm Blue Ocean Seafood;UNIT;Jl. Pangeran Diponegoro No.01 Kel. Sulanjana Kec. Jambi;1,3,5;-;-;-
1327;15;JAMBI;1571;Mie Jogja Pak Karso;UNIT;Jl. Rd. Syahbuddin (Depan Perum.Villa Gading Mayang) Kel. Mayang Mangurai Kec. Alam Barajo Kel. Mayang Magurai Kec. Alam Barajo;1,3,5;-;-;-
1328;15;JAMBI;1571;Tmm Ninghun;UNIT;Jl. Gajah Mada No.17 Kel. Jelutung Kec. Jelutung;1,3,5;-;-;-
1329;15;JAMBI;1571;Tmm Es Bidadari;UNIT;Jl. H. Agus Salim Kel. Handil Jaya Kec. Jelutung;1,3,5;-;-;-
1330;15;JAMBI;1571;Steak On You Lover;UNIT;Jl. Mayjen H.M.J. Singadekane No.13 Kel. Sungai Putri Kec. Danau Sipin;1,3,5;-;-;-
1331;15;JAMBI;1571;"Tmm ""Shihlin Taiwan Street Snack"" ( Jamtos)";UNIT;Jl. KaPT. A. Bakaruddin No.88 Kel. Beliung Kec. Alam Barajo;1,3,5;-;-;-
1332;15;JAMBI;1571;Tmm Jagoan Bakso Malang;UNIT;Jl. KaPT. A. Bakaruddin No.88 Kel. Beliung Kec. Alam Barajo;1,3,5;-;-;-
1333;15;JAMBI;1571;Kedai Alaos;UNIT;Jl. Slamet Riyadi Kel. Legok Kec. Danau Sipin;1,3,5;-;-;-
1334;15;JAMBI;1571;Kedai Kopi Mentari 333;UNIT;Jl. Gajah Mada Kel. Lebak Bandung Kec. Jelutung;1,3,5;-;-;-
1335;15;JAMBI;1571;Mie Ayam Bakso Senayan Dan Cendol Ampiang;UNIT;Jl. Ir. H. Juanda Kel. Simp. Iii Sipin Kec. Kota Baru;1,3,5;-;-;-
1336;15;JAMBI;1571;Tmm. Share Tea;UNIT;Jl Sultan Thaha (Wtc Lt.1) Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1337;15;JAMBI;1571;Pempek Farhan;UNIT;Jl. Jend. Sudirman Kel. Tambak Sari Kec. Jambi Selatan;1,3,5;-;-;-
1338;15;JAMBI;1571;Pempek & Es Teller Melcin;UNIT;Jl. Sultan Agung Kel. Murni Kec. Danau Sipin;1,3,5;-;-;-
1339;15;JAMBI;1571;Inti Crab;UNIT;Jl. Pangeran Antasari Kel. Talang Banjar Kec. Jambi Timur;1,3,5;-;-;-
1340;15;JAMBI;1571;Plate And Stone;UNIT;Jl. Ismail Malik (Tenant Clave) Kel. Mayang Mangurai Kec. Alam Barajo;1,3,5;-;-;-
1341;15;JAMBI;1571;Pondok Kuliner Nayla;UNIT;Jl. Ismail Malik (Tenant Clave) Kel. Mayang Mangurai Kec. Alam Barajo;1,3,5;-;-;-
1342;15;JAMBI;1571;Omdut Pie;UNIT;Jl. Ismail Malik ( Tenant Clave) Kel. Mayang Mangurai Kec. Alam Barajo;1,3,5;-;-;-
1343;15;JAMBI;1571;Goyang Lidah;UNIT;Jl. Ismail Malik (Tenant Clave) Kel. Mayang Mangurai Kec. Alam Barajo;1,3,5;-;-;-
1344;15;JAMBI;1571;Hot Pangsit;UNIT;Jl. Ismail Malik (Clave) Kel. Mayang Mangurai Kec. Alam Barajo;1,3,5;-;-;-
1345;15;JAMBI;1571;Tmm Maharaja;UNIT;Jl. Ismail Malik (Clave) Kel. Mayang Mangurai Kec. Alam Barajo;1,3,5;-;-;-
1346;15;JAMBI;1571;Warung Murni Jaya;UNIT;Jl. Ir. H. Juanda Kel. Simp. Iii Sipin Kec. Kota Baru;1,3,5;-;-;-
1347;15;JAMBI;1571;Nq. Durian;UNIT;Jl. Ismail Malik (Tenant Calve) Kel. Mayang Mangurai Kec. Alam Barajo;1,3,5;-;-;-
1348;15;JAMBI;1571;Bakso Soony Hk;UNIT;Jl. Hos Cokroaminoto Kel. Simp. Iii Sipin Kec. Kota Baru;1,3,5;-;-;-
1349;15;JAMBI;1571;Sushi Marru;UNIT;Jl. Ismail Malik (Tenant Clave) Kel. Mayang Mangurai Kec. Alam Barajo;1,3,5;-;-;-
1350;15;JAMBI;1571;Tmm Master Squid;UNIT;Jl. Sultan Thaha (Wtc) Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1351;15;JAMBI;1571;Popo Kopitiam;UNIT;Jl. Mayor A. Kartawirana Kel. Budiman Kec. Jambi Timur;1,3,5;-;-;-
1352;15;JAMBI;1571;Tmm. Tahooe;UNIT;Jl. Sultan Thaha (Wtc) Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
1353;15;JAMBI;1571;Tmm. Pempek Farhan;UNIT;Jl. Sultan Agung (Sebelah Hotel Aston) Kel. Murni Kec. Danau Sipin;1,3,5;-;-;-
1354;15;JAMBI;1571;Tmm. Tekwan Mang Jaja;UNIT;Jl. Kh. Mas Mansyur Kel. Solok Sipin Kec. Danau Sipin;1,3,5;-;-;-
1355;15;JAMBI;1571;Tmm. Tekwan Kang Asef;UNIT;Jl. Mawar Iii Kel. Solok Sipin Kec. Danau Sipin;1,3,5;-;-;-
1356;15;JAMBI;1571;Tmm Kedai Kopi Bersama;UNIT;Jl. Jend. Sudirman Kel. Pakuan Baru Kec. Jambi Selatan;1,3,5;-;-;-
1357;15;JAMBI;1571;Warung Pempek Sumsel;UNIT;Jl. Kol. Pol. M. Thaher Kel. Pakuan Baru Kec. Jambi Selatan;1,3,5;-;-;-
1358;15;JAMBI;1571;Pempek Selamat;UNIT;Jl. Ir. H. Juanda Kel. Simp. Iii Sipin Kec. Kota Baru;1,3,5;-;-;-
1359;15;JAMBI;1571;Kedai Simpang Kopi (Kesiko);UNIT;Jl. H. Adam Malik Kel. Thehok Kec. Jambi Selatan;1,3,5;-;-;-
1360;15;JAMBI;1571;Tmm Gayo Arabica;UNIT;Jl. Exs Arena Mtq (Dalam Area Bandara) Kel. Talang Bakung Kec. Paal Merah;1,3,5;-;-;-
1361;15;JAMBI;1571;Bar Aulia;UNIT;Jl. Hos Cokroaminoto Kel. Selamat Kec. Danau Sipin;1,3,5;-;-;-
1362;15;JAMBI;1571;Bar Dragon Stars;UNIT;Jl. Dr. Soetomo Kel. Pasar Jambi Kec. Pasar Jambi;1,3,5;-;-;-
