 ;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kode_kelurahan_desa;nama_perusahaan;nama_pemilik;badan_usaha;kbli_2020;jenis_industri;kategori_industri;jenis_produk;jumlah_produksi;satuan;status;tahun
1611;15;JAMBI;1502;150222;1502222003;BATU BATA;DAVID;PO;23921;INDUSTRI BATU BATA DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;BATU BATA;10000;BUAH;AKTIF;2023
1612;15;JAMBI;1502;150222;1502222003;BATU BATA;SUPRI;PO;23921;INDUSTRI BATU BATA DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;BATU BATA;10000;BUAH;AKTIF;2023
1613;15;JAMBI;1502;150222;1502222003;BATU BATA;RAMTO;PO;23921;INDUSTRI BATU BATA DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;BATU BATA;10000;BUAH;AKTIF;2023
1614;15;JAMBI;1502;150222;1502222003;BATU BATA;TOFIK;PO;23921;INDUSTRI BATU BATA DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;BATU BATA;10000;BUAH;AKTIF;2023
1615;15;JAMBI;1502;150222;1502222003;BATU BATA;DARMO;PO;23921;INDUSTRI BATU BATA DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;BATU BATA;10000;BUAH;AKTIF;2023
1616;15;JAMBI;1502;150222;1502222003;BATU BATA;DANIL;PO;23921;INDUSTRI BATU BATA DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;BATU BATA;10000;BUAH;AKTIF;2023
1617;15;JAMBI;1502;150222;1502222002;BATU BATA;GINAH;PO;23921;INDUSTRI BATU BATA DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;BATU BATA;96000;BUAH;AKTIF;2023
1618;15;JAMBI;1502;150222;1502222002;BATU BATA;SAMSUDIN;PO;23921;INDUSTRI BATU BATA DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;BATU BATA;96000;BUAH;AKTIF;2023
1619;15;JAMBI;1502;150222;1502222002;BATU BATA;SUDIRMAN;PO;23921;INDUSTRI BATU BATA DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;BATU BATA;96000;BUAH;AKTIF;2023
1620;15;JAMBI;1502;150222;1502222002;BATU BATA;ARIYATI;PO;23921;INDUSTRI BATU BATA DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;BATU BATA;96000;BUAH;AKTIF;2023
1621;15;JAMBI;1502;150222;1502222002;BATU BATA;KARTI;PO;23921;INDUSTRI BATU BATA DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;BATU BATA;96000;BUAH;AKTIF;2023
1622;15;JAMBI;1502;150222;1502222002;BATU BATA;SUPARJO;PO;23921;INDUSTRI BATU BATA DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;BATU BATA;96000;BUAH;AKTIF;2023
1623;15;JAMBI;1502;150222;1502222002;BATU BATA;SURATNO;PO;23921;INDUSTRI BATU BATA DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;BATU BATA;96000;BUAH;AKTIF;2023
1624;15;JAMBI;1502;150222;1502222003;TUNGKU TANAH;PENDI;PO;23921;INDUSTRI BATU BATA DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;TUNGKU TANAH;100;BUAH;AKTIF;2023
1625;15;JAMBI;1502;150222;1501082023;SURADI;SURADI;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;72000;BUAH;AKTIF;2023
1626;15;JAMBI;1502;150222;1501082023;NGATMAN;NGATMAN;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;24000;BUAH;AKTIF;2023
1627;15;JAMBI;1502;150222;1501082023;SLAMET S;SLAMET S;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;96000;BUAH;AKTIF;2023
1628;15;JAMBI;1502;150222;1501082023;NASRAN;NASRAN;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;36000;BUAH;AKTIF;2023
1629;15;JAMBI;1502;150222;1501082023;RUKIMIN;RUKIMIN;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;24000;BUAH;AKTIF;2023
1630;15;JAMBI;1502;150222;1501082023;SUPARTI;SUPARTI;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;84000;BUAH;AKTIF;2023
1631;15;JAMBI;1502;150222;1501082023;SITI ROHANI;SITI ROHANI;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;72000;BUAH;AKTIF;2023
1632;15;JAMBI;1502;150222;1501082023;SUWARNO;SUWARNO;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;120000;BUAH;AKTIF;2023
1633;15;JAMBI;1502;150222;1501082023;MUHAMAD M;MUHAMAD M;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;72000;BUAH;AKTIF;2023
1634;15;JAMBI;1502;150222;1501082023;JUBURI;JUBURI;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;36000;BUAH;AKTIF;2023
1635;15;JAMBI;1502;150222;1501082023;MINAN;MINAN;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;36000;BUAH;AKTIF;2023
1636;15;JAMBI;1502;150222;1501082023; MUSTOFA ; MUSTOFA ;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;30600;BUAH;AKTIF;2023
1637;15;JAMBI;1502;150222;1501082023;SUTRISNO;SUTRISNO;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;36000;BUAH;AKTIF;2023
1638;15;JAMBI;1502;150222;1501082023;SALEH;SALEH;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;72000;BUAH;AKTIF;2023
1639;15;JAMBI;1502;150222;1501082023;MARTINUS;MARTINUS;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;46000;BUAH;AKTIF;2023
1640;15;JAMBI;1502;150222;1501082023;A. GANI;A. GANI;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;30000;BUAH;AKTIF;2023
1641;15;JAMBI;1502;150222;1501082023;SOPIAN S;SOPIAN S;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;24000;BUAH;AKTIF;2023
1642;15;JAMBI;1502;150222;1501082023;YUSMAN;YUSMAN;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;72000;BUAH;AKTIF;2023
1643;15;JAMBI;1502;150222;1502222002;M DM ;SUGIANTO;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;96000;BUAH;AKTIF;2023
1644;15;JAMBI;1502;150222;1501082023;MAWAR;MAWAR;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;84000;BUAH;AKTIF;2023
1645;15;JAMBI;1502;150205;1502152002;MEGA SURO;SISUP;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;96000;BUAH;AKTIF;2023
1646;15;JAMBI;1502;150205;1502051020;BAREP;RISLAN;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;100000;BUAH;AKTIF;2023
1647;15;JAMBI;1502;150222;1502222002;MUKOLIB;MUKOLIB;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;216000;BUAH;AKTIF;2023
1648;15;JAMBI;1502;150205;1502051020;M. DW;SUGIANTO;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;190000;BUAH;AKTIF;2023
1649;15;JAMBI;1502;150205;1502051020;BERSAUDARA;KARTOWIYONO;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;343750;BUAH;AKTIF;2023
1650;15;JAMBI;1502;150205;1502212003;SUTIRAH;SUTIRAH;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;400000;BUAH;AKTIF;2023
1651;15;JAMBI;1502;150222;1501082023;BERKAT YAKIN;BERKAT YAKIN;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;610000;BUAH;AKTIF;2023
1652;15;JAMBI;1502;150222;1501082023;MELLY;AHYAT;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;140000;BUAH;AKTIF;2023
1653;15;JAMBI;1502;150222;1501082023;SKM;TARJO;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;72000;BUAH;AKTIF;2023
1654;15;JAMBI;1502;150222;1501082023;WIRA KARTA;WIRA KARTA;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;120000;BUAH;AKTIF;2023
1655;15;JAMBI;1502;150222;1501082023;MDM;MUNDIAH;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;150000;BUAH;AKTIF;2023
1656;15;JAMBI;1502;150222;1501082023;WAKIDAH;WAKIDAH;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;150000;BUAH;AKTIF;2023
1657;15;JAMBI;1502;150205;1502212003;SUTIRAH;SUTIRAH;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;240000;BUAH;AKTIF;2023
1658;15;JAMBI;1502;150222;1501082023;SUTIRAH;SUTIRAH;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;180000;BUAH;AKTIF;2023
1659;15;JAMBI;1502;150222;1501082023;SAJI B;SAJI B;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;100000;BUAH;AKTIF;2023
1660;15;JAMBI;1502;150222;1501082023;WANDIA;WANDIA;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;150000;BUAH;AKTIF;2023
1661;15;JAMBI;1502;150205;1502051020;WD;WD;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;150000;BUAH;AKTIF;2023
1662;15;JAMBI;1502;150205;1501082023;SYARIF EFENDI;SYARIF EFENDI;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;150000;BUAH;AKTIF;2023
1663;15;JAMBI;1502;150205;1502212003;MARTA JAYA;MARTA JAYA;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;120000;BUAH;AKTIF;2023
1664;15;JAMBI;1502;150205;1502051020;SUTARJO;SUTARJO;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;120000;BUAH;AKTIF;2023
1665;15;JAMBI;1502;150222;1502222002;SUGIANTO;SUGIANTO;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;84000;BUAH;AKTIF;2023
1666;15;JAMBI;1502;150222;1502222002;MOWAR;MOWAR;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;24000;BUAH;AKTIF;2023
1667;15;JAMBI;1502;150222;1502222002;SUGIANTO;SUGIANTO;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;84000;BUAH;AKTIF;2023
1668;15;JAMBI;1502;150222;1507102007;SUPARTINI;SUPARTINI;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;96000;BUAH;AKTIF;2023
1669;15;JAMBI;1502;150221;1502212002;AWEH PRES;MUKARI;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;84000;BUAH;AKTIF;2023
1670;15;JAMBI;1502;150206;1502061008;KUSNO. U;KUSNO. U;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;120000;BUAH;AKTIF;2023
1671;15;JAMBI;1502;150206;1502061008;S. KODIJAH;S. KODIJAH;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;220000;BUAH;AKTIF;2023
1672;15;JAMBI;1502;150222;1502222002;JONNY;JONNY;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;54000;BUAH;AKTIF;2023
1673;15;JAMBI;1502;150222;1501082023;NGATMAN;NGATMAN;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;24000;BUAH;AKTIF;2023
1674;15;JAMBI;1502;150222;1501082023;SLAMET S;SLAMET S;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;96000;BUAH;AKTIF;2023
1675;15;JAMBI;1502;150222;1501082023;NASRAN;NASRAN;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;36000;BUAH;AKTIF;2023
1676;15;JAMBI;1502;150222;1501082023;RUKIMIN;RUKIMIN;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;24000;BUAH;AKTIF;2023
1677;15;JAMBI;1502;150222;1501082023;SUPARTI;SUPARTI;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;84000;BUAH;AKTIF;2023
1678;15;JAMBI;1502;150222;1501082023;SITI ROHANI;SITI ROHANI;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;72000;BUAH;AKTIF;2023
1679;15;JAMBI;1502;150222;1501082023;SUWARNO;SUWARNO;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;120000;BUAH;AKTIF;2023
1680;15;JAMBI;1502;150222;1501082023;MUHAMAD M;MUHAMAD M;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;72000;BUAH;AKTIF;2023
1681;15;JAMBI;1502;150222;1501082023;JUBURI;JUBURI;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;36000;BUAH;AKTIF;2023
1682;15;JAMBI;1502;150222;1501082023;MINAN;MINAN;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;36000;BUAH;AKTIF;2023
1683;15;JAMBI;1502;150222;1501082023; MUSTOFA ; MUSTOFA ;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;30600;BUAH;AKTIF;2023
1684;15;JAMBI;1502;150222;1501082023;SUTRISNO;SUTRISNO;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;36000;BUAH;AKTIF;2023
1685;15;JAMBI;1502;150222;1501082023;SALEH;SALEH;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;72000;BUAH;AKTIF;2023
1686;15;JAMBI;1502;150222;1501082023;MARTINUS;MARTINUS;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;46000;BUAH;AKTIF;2023
1687;15;JAMBI;1502;150222;1501082023;A. GANI;A. GANI;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;30000;BUAH;AKTIF;2023
1688;15;JAMBI;1502;150222;1501082023;SOPIAN S;SOPIAN S;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;24000;BUAH;AKTIF;2023
1689;15;JAMBI;1502;150222;1501082023;YUSMAN;YUSMAN;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;72000;BUAH;AKTIF;2023
1690;15;JAMBI;1502;150222;1502222002;M DM ;SUGIANTO;PO;23922;INDUSTRI GENTENG DARI TANAH LIAT / KERAMIK;INDUSTRI BARANG GALIAN BUKAN LOGAM;GENTENG TANAH LIAT;96000;BUAH;AKTIF;2023
1691;15;JAMBI;1502;150221;1502212002;YADENI;GERIANA MURTI;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;180000;BUAH;AKTIF;2023
1692;15;JAMBI;1502;150202;1502021013;JASA PURA ;JASA PURA ;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;120000;BUAH;AKTIF;2023
1693;15;JAMBI;1502;150202;1502021013;MERSY ART;ANTON;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;120000;BUAH;AKTIF;2023
1694;15;JAMBI;1502;150202;1502021010;ZAMZAMI;ZAMZAMI;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;46000;BUAH;AKTIF;2023
1695;15;JAMBI;1502;150202;1502021010;SAMANI;SAMANI;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;35000;BUAH;AKTIF;2023
1696;15;JAMBI;1502;150219;1502192003;DEDI SUTRISNO;DEDI SUTRISNO;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;102000;BUAH;AKTIF;2023
1697;15;JAMBI;1502;150202;0;SOEHALY QORI;SOEHALY QORI;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;80000;BUAH;AKTIF;2023
1698;15;JAMBI;1502;150202;1502021013; MISMAN ; MISMAN ;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;86000;BUAH;AKTIF;2023
1699;15;JAMBI;1502;150202;1502022004;PUJI SUPRAPTO M;PUJI SUPRAPTO M;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;22300; BUAH ;AKTIF;2023
1700;15;JAMBI;1502;150202;1502021009;DEDE ERMAWATI;DEDE ERMAWATI;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;43200;LEMBAR;AKTIF;2023
1701;15;JAMBI;1502;150202;1502021013;SUMANI;SUMANI;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;433980; BUAH ;AKTIF;2023
1702;15;JAMBI;1502;150202;1502021013;JASA PURA ;JASA PURA ;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;120000;BUAH;AKTIF;2023
1703;15;JAMBI;1502;150202;1502021013;MERSY ART;MERSY ART;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;120000;BUAH;AKTIF;2023
1704;15;JAMBI;1502;150203;1502032012;ANDARI;ANDARI;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;82000;BUAH;AKTIF;2023
1705;15;JAMBI;1502;150212;1502122007;HELMI;HELMI;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;189000;BUAH;AKTIF;2023
1706;15;JAMBI;1502;150202;1502022004;YUNIAR;YUNIAR;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;124440;BUAH;AKTIF;2023
1707;15;JAMBI;1502;150206;1502061008;ARI PRIYONO;ARI PRIYONO;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;2168;UNIT;AKTIF;2023
1708;15;JAMBI;1502;150221;1503102001;NUGRAHA;SUDIRMAN;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;720;BUAH;AKTIF;2023
1709;15;JAMBI;1502;150213;1502132002;CIK BUNG;CIK BUNG;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;24084;BUAH;AKTIF;2023
1710;15;JAMBI;1502;150219;1502192003;NGATMIN;NGATMIN;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;180780;BUAH;AKTIF;2023
1711;15;JAMBI;1502;150224;1502242002;DEBY PUTRA;M. HEFNI;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;120000;BUAH;AKTIF;2023
1712;15;JAMBI;1502;150224;1502242002;ROBI PUTRA;M. HEFNI;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;120000;BUAH;AKTIF;2023
1713;15;JAMBI;1502;150205;0;NUGRAH;NUGRAH;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;120000;BUAH;AKTIF;2023
1714;15;JAMBI;1502;150205;1502051020;MUTIARA TABIR;MUTIARA TABIR;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;120000;BUAH;AKTIF;2023
1715;15;JAMBI;1502;150202;1502022024;MIYANTO;MIYANTO;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;120000;BUAH;AKTIF;2023
1716;15;JAMBI;1502;150202;1502022024;MUJIONO;MUJIONO;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;120000;BUAH;AKTIF;2023
1717;15;JAMBI;1502;150224;1502242002;ROBY PUTRA;M.HEFNI;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;4000; UNIT ;AKTIF;2023
1718;15;JAMBI;1502;150205;0;NUGRAHA;SUDIRMAN;PO;23951;INDUSTRI BARANG DARI SEMEN;INDUSTRI BARANG GALIAN BUKAN LOGAM;BARANG DARI SEMEN;6000; UNIT ;AKTIF;2023
