NO;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;indikator;sub_indikator;nama_indikator;terget;capaian;periode
;15;JAMBI;1506;TANJUNG JABUNG BARAT;SENSITIF;SENSITIF4;PERSENTASE RUMAH TANGGA YANG MENDAPATKAN AKSES AIR MINUM LAYAK DI KABUPATEN/KOTA LOKASI PRIORITAS;100;74,63;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;SENSITIF;SENSITIF4;PERSENTASE RUMAH TANGGA YANG MENDAPATKAN AKSES AIR MINUM LAYAK DI KABUPATEN/KOTA LOKASI PRIORITAS;100;73,11;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;SENSITIF;SENSITIF4;PERSENTASE RUMAH TANGGA YANG MENDAPATKAN AKSES AIR MINUM LAYAK DI KABUPATEN/KOTA LOKASI PRIORITAS;100;74,73;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;SENSITIF;SENSITIF4;PERSENTASE RUMAH TANGGA YANG MENDAPATKAN AKSES AIR MINUM LAYAK DI KABUPATEN/KOTA LOKASI PRIORITAS;100;59,77;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;SENSITIF;SENSITIF4;PERSENTASE RUMAH TANGGA YANG MENDAPATKAN AKSES AIR MINUM LAYAK DI KABUPATEN/KOTA LOKASI PRIORITAS;100;95,16;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;SENSITIF;SENSITIF4;PERSENTASE RUMAH TANGGA YANG MENDAPATKAN AKSES AIR MINUM LAYAK DI KABUPATEN/KOTA LOKASI PRIORITAS;100;-;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;SENSITIF;SENSITIF5;PERSENTASE RUMAH TANGGA YANG MENDAPATKAN AKSES SANITASI (AIR LIMBAH DOMESTIK) LAYAK DI KABUPATEN/KOTA LOKASI PRIORITAS;90;46,57;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;SENSITIF;SENSITIF5;PERSENTASE RUMAH TANGGA YANG MENDAPATKAN AKSES SANITASI (AIR LIMBAH DOMESTIK) LAYAK DI KABUPATEN/KOTA LOKASI PRIORITAS;90;34,75;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;SENSITIF;SENSITIF5;PERSENTASE RUMAH TANGGA YANG MENDAPATKAN AKSES SANITASI (AIR LIMBAH DOMESTIK) LAYAK DI KABUPATEN/KOTA LOKASI PRIORITAS;90;70,46;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;SENSITIF;SENSITIF5;PERSENTASE RUMAH TANGGA YANG MENDAPATKAN AKSES SANITASI (AIR LIMBAH DOMESTIK) LAYAK DI KABUPATEN/KOTA LOKASI PRIORITAS;90;78,26;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;SENSITIF;SENSITIF5;PERSENTASE RUMAH TANGGA YANG MENDAPATKAN AKSES SANITASI (AIR LIMBAH DOMESTIK) LAYAK DI KABUPATEN/KOTA LOKASI PRIORITAS;90;100;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;SENSITIF;SENSITIF5;PERSENTASE RUMAH TANGGA YANG MENDAPATKAN AKSES SANITASI (AIR LIMBAH DOMESTIK) LAYAK DI KABUPATEN/KOTA LOKASI PRIORITAS;90;73,84;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;SENSITIF;SENSITIF5;PERSENTASE RUMAH TANGGA YANG MENDAPATKAN AKSES SANITASI (AIR LIMBAH DOMESTIK) LAYAK DI KABUPATEN/KOTA LOKASI PRIORITAS;90;77,01;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;SENSITIF;SENSITIF5;PERSENTASE RUMAH TANGGA YANG MENDAPATKAN AKSES SANITASI (AIR LIMBAH DOMESTIK) LAYAK DI KABUPATEN/KOTA LOKASI PRIORITAS;90;83,58;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;SENSITIF;SENSITIF5;PERSENTASE RUMAH TANGGA YANG MENDAPATKAN AKSES SANITASI (AIR LIMBAH DOMESTIK) LAYAK DI KABUPATEN/KOTA LOKASI PRIORITAS;90;59,8;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;SENSITIF;SENSITIF5;PERSENTASE RUMAH TANGGA YANG MENDAPATKAN AKSES SANITASI (AIR LIMBAH DOMESTIK) LAYAK DI KABUPATEN/KOTA LOKASI PRIORITAS;90;42,85;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;SENSITIF;SENSITIF5;PERSENTASE RUMAH TANGGA YANG MENDAPATKAN AKSES SANITASI (AIR LIMBAH DOMESTIK) LAYAK DI KABUPATEN/KOTA LOKASI PRIORITAS;90;95,12;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;SENSITIF;SENSITIF6;CAKUPAN BANTUAN JAMINAN NASIONAL PENERIMA BANTUAN IURAN (PBI) KESEHATAN ;-;118956;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;SENSITIF;SENSITIF6;CAKUPAN BANTUAN JAMINAN NASIONAL PENERIMA BANTUAN IURAN (PBI) KESEHATAN ;-;145255;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;SENSITIF;SENSITIF6;CAKUPAN BANTUAN JAMINAN NASIONAL PENERIMA BANTUAN IURAN (PBI) KESEHATAN ;-;146758;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;SENSITIF;SENSITIF6;CAKUPAN BANTUAN JAMINAN NASIONAL PENERIMA BANTUAN IURAN (PBI) KESEHATAN ;-;172803;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;SENSITIF;SENSITIF6;CAKUPAN BANTUAN JAMINAN NASIONAL PENERIMA BANTUAN IURAN (PBI) KESEHATAN ;-;127201;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;SENSITIF;SENSITIF6;CAKUPAN BANTUAN JAMINAN NASIONAL PENERIMA BANTUAN IURAN (PBI) KESEHATAN ;-;156682;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;SENSITIF;SENSITIF6;CAKUPAN BANTUAN JAMINAN NASIONAL PENERIMA BANTUAN IURAN (PBI) KESEHATAN ;-;114971;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;SENSITIF;SENSITIF6;CAKUPAN BANTUAN JAMINAN NASIONAL PENERIMA BANTUAN IURAN (PBI) KESEHATAN ;-;127224;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;SENSITIF;SENSITIF6;CAKUPAN BANTUAN JAMINAN NASIONAL PENERIMA BANTUAN IURAN (PBI) KESEHATAN ;-;124870;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;SENSITIF;SENSITIF6;CAKUPAN BANTUAN JAMINAN NASIONAL PENERIMA BANTUAN IURAN (PBI) KESEHATAN ;-;217287;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;SENSITIF;SENSITIF6;CAKUPAN BANTUAN JAMINAN NASIONAL PENERIMA BANTUAN IURAN (PBI) KESEHATAN ;-;72394;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;SENSITIF;SENSITIF8;JUMLAH KELUARGA MISKIN DAN RENTAN YANG MEMPEROLEH BANTUAN TUNAI BERSYARAT;-;96,91;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;SENSITIF;SENSITIF8;JUMLAH KELUARGA MISKIN DAN RENTAN YANG MEMPEROLEH BANTUAN TUNAI BERSYARAT;-;41,61;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;SENSITIF;SENSITIF8;JUMLAH KELUARGA MISKIN DAN RENTAN YANG MEMPEROLEH BANTUAN TUNAI BERSYARAT;-;21,87;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;SENSITIF;SENSITIF8;JUMLAH KELUARGA MISKIN DAN RENTAN YANG MEMPEROLEH BANTUAN TUNAI BERSYARAT;-;1,93;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;SENSITIF;SENSITIF8;JUMLAH KELUARGA MISKIN DAN RENTAN YANG MEMPEROLEH BANTUAN TUNAI BERSYARAT;-;0;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;SENSITIF;SENSITIF8;JUMLAH KELUARGA MISKIN DAN RENTAN YANG MEMPEROLEH BANTUAN TUNAI BERSYARAT;-;64,77;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;SENSITIF;SENSITIF8;JUMLAH KELUARGA MISKIN DAN RENTAN YANG MEMPEROLEH BANTUAN TUNAI BERSYARAT;-;62,78;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;SENSITIF;SENSITIF8;JUMLAH KELUARGA MISKIN DAN RENTAN YANG MEMPEROLEH BANTUAN TUNAI BERSYARAT;-;21,31;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;SENSITIF;SENSITIF8;JUMLAH KELUARGA MISKIN DAN RENTAN YANG MEMPEROLEH BANTUAN TUNAI BERSYARAT;-;11,94;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;SENSITIF;SENSITIF8;JUMLAH KELUARGA MISKIN DAN RENTAN YANG MEMPEROLEH BANTUAN TUNAI BERSYARAT;-;100;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;SENSITIF;SENSITIF8;JUMLAH KELUARGA MISKIN DAN RENTAN YANG MEMPEROLEH BANTUAN TUNAI BERSYARAT;-;80;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;SENSITIF;SENSITIF10;JUMLAH KELUARGA MISKIN DAN RENTAN YANG MENERIMA BANTUAN SOSIAL PANGAN;-;99,88;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;SENSITIF;SENSITIF10;JUMLAH KELUARGA MISKIN DAN RENTAN YANG MENERIMA BANTUAN SOSIAL PANGAN;-;40,04;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;SENSITIF;SENSITIF10;JUMLAH KELUARGA MISKIN DAN RENTAN YANG MENERIMA BANTUAN SOSIAL PANGAN;-;38,24;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;SENSITIF;SENSITIF10;JUMLAH KELUARGA MISKIN DAN RENTAN YANG MENERIMA BANTUAN SOSIAL PANGAN;-;10,69;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;SENSITIF;SENSITIF10;JUMLAH KELUARGA MISKIN DAN RENTAN YANG MENERIMA BANTUAN SOSIAL PANGAN;-;0;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;SENSITIF;SENSITIF10;JUMLAH KELUARGA MISKIN DAN RENTAN YANG MENERIMA BANTUAN SOSIAL PANGAN;-;100;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;SENSITIF;SENSITIF10;JUMLAH KELUARGA MISKIN DAN RENTAN YANG MENERIMA BANTUAN SOSIAL PANGAN;-;33,32;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;SENSITIF;SENSITIF10;JUMLAH KELUARGA MISKIN DAN RENTAN YANG MENERIMA BANTUAN SOSIAL PANGAN;-;47,8;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;SENSITIF;SENSITIF10;JUMLAH KELUARGA MISKIN DAN RENTAN YANG MENERIMA BANTUAN SOSIAL PANGAN;-;37,95;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;SENSITIF;SENSITIF10;JUMLAH KELUARGA MISKIN DAN RENTAN YANG MENERIMA BANTUAN SOSIAL PANGAN;-;1,61;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;SENSITIF;SENSITIF10;JUMLAH KELUARGA MISKIN DAN RENTAN YANG MENERIMA BANTUAN SOSIAL PANGAN;-;50,52;SEMESTER I (2024)
