id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kode_kecamatan,nama_kecamatan,kategori,jenis_kelamin,satuan,semester,jumlah_penduduk,tahun
194,15,JAMBI,1571,KOTA JAMBI,157111,PAAL MERAH,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,53654,2022
195,15,JAMBI,1571,KOTA JAMBI,157104,PASAR JAMBI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,5827,2022
196,15,JAMBI,1571,KOTA JAMBI,157105,PELAYANGAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,6583,2022
197,15,JAMBI,1571,KOTA JAMBI,157101,TELANAIPURA,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,25067,2022
198,15,JAMBI,1572,KOTA SUNGAI PENUH,157203,HAMPARAN RAWANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,7934,2022
199,15,JAMBI,1572,KOTA SUNGAI PENUH,157207,KOTO BARU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,4867,2022
200,15,JAMBI,1572,KOTA SUNGAI PENUH,157205,KUMUN DEBAI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,5366,2022
201,15,JAMBI,1572,KOTA SUNGAI PENUH,157202,PESISIR BUKIT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,6447,2022
202,15,JAMBI,1572,KOTA SUNGAI PENUH,157206,PONDOK TINGGI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,9179,2022
203,15,JAMBI,1572,KOTA SUNGAI PENUH,157208,SUNGAI BUNGKAL,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,5421,2022
204,15,JAMBI,1572,KOTA SUNGAI PENUH,157201,SUNGAI PENUH,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,5291,2022
205,15,JAMBI,1572,KOTA SUNGAI PENUH,157204,TANAH KAMPUNG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,5407,2022
206,15,JAMBI,1502,MERANGIN,150202,BANGKO,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,24660,2022
207,15,JAMBI,1502,MERANGIN,150210,BANGKO BARAT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,5583,2022
208,15,JAMBI,1502,MERANGIN,150212,BATANG MASUMAI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,5835,2022
209,15,JAMBI,1502,MERANGIN,150201,JANGKAT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,5119,2022
210,15,JAMBI,1502,MERANGIN,150218,JANGKAT TIMUR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,4963,2022
211,15,JAMBI,1502,MERANGIN,150209,LEMBAH MASURAI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,7717,2022
212,15,JAMBI,1502,MERANGIN,150221,MARGO TABIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,6841,2022
213,15,JAMBI,1502,MERANGIN,150203,MUARA SIAU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,5174,2022
214,15,JAMBI,1502,MERANGIN,150211,NALO TATAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,9361,2022
215,15,JAMBI,1502,MERANGIN,150206,PAMENANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,17179,2022
216,15,JAMBI,1502,MERANGIN,150213,PAMENANG BARAT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,8818,2022
217,15,JAMBI,1502,MERANGIN,150220,PAMENANG SELATAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,5317,2022
218,15,JAMBI,1502,MERANGIN,150217,PANGKALAN JAMBU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,3471,2022
219,15,JAMBI,1502,MERANGIN,150219,RENAH PAMENANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,7177,2022
220,15,JAMBI,1502,MERANGIN,150216,RENAH PEMBARAP,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,6628,2022
221,15,JAMBI,1502,MERANGIN,150204,SUNGAI MANAU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,5594,2022
222,15,JAMBI,1502,MERANGIN,150205,TABIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,15349,2022
223,15,JAMBI,1502,MERANGIN,150223,TABIR BARAT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,4825,2022
224,15,JAMBI,1502,MERANGIN,150214,TABIR ILIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,4750,2022
225,15,JAMBI,1502,MERANGIN,150222,TABIR LINTAS,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,4137,2022
226,15,JAMBI,1502,MERANGIN,150208,TABIR SELATAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,14718,2022
227,15,JAMBI,1502,MERANGIN,150215,TABIR TIMUR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,3902,2022
228,15,JAMBI,1502,MERANGIN,150207,TABIR ULU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,4294,2022
229,15,JAMBI,1502,MERANGIN,150224,TIANG PUMPUNG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,2412,2022
230,15,JAMBI,1505,MUARO JAMBI,150510,BAHAR SELATAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,8378,2022
231,15,JAMBI,1505,MUARO JAMBI,150509,BAHAR UTARA,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,6855,2022
232,15,JAMBI,1505,MUARO JAMBI,150501,JAMBI LUAR KOTA,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,34520,2022
233,15,JAMBI,1505,MUARO JAMBI,150503,KUMPEH,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,12662,2022
234,15,JAMBI,1505,MUARO JAMBI,150506,KUMPEH ULU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,30285,2022
235,15,JAMBI,1505,MUARO JAMBI,150504,MARO SEBO,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,11172,2022
236,15,JAMBI,1505,MUARO JAMBI,150505,MESTONG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,20603,2022
237,15,JAMBI,1505,MUARO JAMBI,150502,SEKERNAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,23480,2022
238,15,JAMBI,1505,MUARO JAMBI,150507,SUNGAI BAHAR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,14575,2022
239,15,JAMBI,1505,MUARO JAMBI,150508,SUNGAI GELAM,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,35359,2022
240,15,JAMBI,1505,MUARO JAMBI,150511,TAMAN RAJO,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,6860,2022
241,15,JAMBI,1503,SAROLANGUN,150307,AIR HITAM,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,12196,2022
242,15,JAMBI,1503,SAROLANGUN,150301,BATANG ASAI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,9314,2022
243,15,JAMBI,1503,SAROLANGUN,150308,BATHIN VIII,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,10138,2022
244,15,JAMBI,1503,SAROLANGUN,150310,CERMIN NAN GEDANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,6702,2022
245,15,JAMBI,1503,SAROLANGUN,150302,LIMUN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,9005,2022
246,15,JAMBI,1503,SAROLANGUN,150306,MANDIANGIN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,11727,2022
247,15,JAMBI,1503,SAROLANGUN,15030,MANDIANGIN TIMUR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,6129,2022
247,15,JAMBI,1503,SAROLANGUN,150304,PAUH,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,11923,2022
248,15,JAMBI,1503,SAROLANGUN,150305,PELAWAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,17203,2022
249,15,JAMBI,1503,SAROLANGUN,150303,SAROLANGUN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,28364,2022
250,15,JAMBI,1503,SAROLANGUN,150309,SINGKUT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,19951,2022
251,15,JAMBI,1506,TANJUNG JABUNG BARAT,150607,BATANG ASAM,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,16304,2022
252,15,JAMBI,1506,TANJUNG JABUNG BARAT,150604,BETARA,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,14795,2022
253,15,JAMBI,1506,TANJUNG JABUNG BARAT,150611,BRAM ITAM,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,9242,2022
254,15,JAMBI,1506,TANJUNG JABUNG BARAT,150612,KUALA BETARA,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,6709,2022
255,15,JAMBI,1506,TANJUNG JABUNG BARAT,150605,MERLUNG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,7808,2022
256,15,JAMBI,1506,TANJUNG JABUNG BARAT,150609,MUARA PAPALIK,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,5033,2022
257,15,JAMBI,1506,TANJUNG JABUNG BARAT,150603,PENGABUAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,12490,2022
258,15,JAMBI,1506,TANJUNG JABUNG BARAT,150608,RENAH MENDALUH,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,7513,2022
259,15,JAMBI,1506,TANJUNG JABUNG BARAT,150610,SEBERANG KOTA,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,4291,2022
260,15,JAMBI,1506,TANJUNG JABUNG BARAT,150613,SENYERANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,12119,2022
261,15,JAMBI,1506,TANJUNG JABUNG BARAT,150606,TEBING TINGGI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,17167,2022
262,15,JAMBI,1506,TANJUNG JABUNG BARAT,150602,TUNGKAL ILIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,36442,2022
263,15,JAMBI,1506,TANJUNG JABUNG BARAT,150601,TUNGKAL ULU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,7127,2022
264,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150711,BERBAK,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,5190,2022
265,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150706,DENDANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,8288,2022
266,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150710,GERAGAI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,13030,2022
267,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150708,KUALA JAMBI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,7035,2022
268,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150703,MENDAHARA,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,12950,2022
269,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150709,MENDAHARA ULU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,8208,2022
270,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150707,MUARA SABAK BARAT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,11243,2022
271,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150701,MUARA SABAK TIMUR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,16204,2022
272,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150702,NIPAH PANJANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,13059,2022
273,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150704,RANTAU RASAU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,12639,2022
274,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150705,S A D U,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,6400,2022
275,15,JAMBI,1509,TEBO,150912,MUARA TABIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,8745,2022
276,15,JAMBI,1509,TEBO,150904,RIMBO BUJANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,31471,2022
277,15,JAMBI,1509,TEBO,150908,RIMBO ILIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,11603,2022
278,15,JAMBI,1509,TEBO,150907,RIMBO ULU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,18776,2022
279,15,JAMBI,1509,TEBO,150910,SERAI SERUMPUN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,5052,2022
280,15,JAMBI,1509,TEBO,150905,SUMAY,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,11516,2022
281,15,JAMBI,1509,TEBO,150902,TEBO ILIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,14306,2022
282,15,JAMBI,1509,TEBO,150901,TEBO TENGAH,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,20300,2022
283,15,JAMBI,1509,TEBO,150903,TEBO ULU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,16850,2022
284,15,JAMBI,1509,TEBO,150909,TENGAH ILIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,13154,2022
285,15,JAMBI,1509,TEBO,150906,VII KOTO,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,9557,2022
286,15,JAMBI,1509,TEBO,150911,VII KOTO ILIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,9161,2022
1583,15,JAMBI,1572,KOTA SUNGAI PENUH,157201,SUNGAI PENUH,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,5285,2022
1584,15,JAMBI,1572,KOTA SUNGAI PENUH,157202,PESISIR BUKIT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,6316,2022
1585,15,JAMBI,1572,KOTA SUNGAI PENUH,157203,HAMPARAN RAWANG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,7911,2022
1586,15,JAMBI,1572,KOTA SUNGAI PENUH,157204,TANAH KAMPUNG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,5499,2022
1587,15,JAMBI,1572,KOTA SUNGAI PENUH,157205,KUMUN DEBAI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,5524,2022
1588,15,JAMBI,1572,KOTA SUNGAI PENUH,157206,PONDOK TINGGI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,9487,2022
1589,15,JAMBI,1572,KOTA SUNGAI PENUH,157207,KOTO BARU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,4892,2022
1590,15,JAMBI,1572,KOTA SUNGAI PENUH,157208,SUNGAI BUNGKAL,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,5561,2022
1591,15,JAMBI,1572,KOTA SUNGAI PENUH,157201,SUNGAI PENUH,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5274,2022
1592,15,JAMBI,1572,KOTA SUNGAI PENUH,157202,PESISIR BUKIT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,6478,2022
1593,15,JAMBI,1572,KOTA SUNGAI PENUH,157203,HAMPARAN RAWANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,7845,2022
1594,15,JAMBI,1572,KOTA SUNGAI PENUH,157204,TANAH KAMPUNG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5422,2022
1595,15,JAMBI,1572,KOTA SUNGAI PENUH,157205,KUMUN DEBAI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5380,2022
1596,15,JAMBI,1572,KOTA SUNGAI PENUH,157206,PONDOK TINGGI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,9254,2022
1597,15,JAMBI,1572,KOTA SUNGAI PENUH,157207,KOTO BARU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,4850,2022
1598,15,JAMBI,1572,KOTA SUNGAI PENUH,157208,SUNGAI BUNGKAL,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5479,2022
1599,15,JAMBI,1571,KOTA JAMBI,157101,TELANAIPURA,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,27264,2022
1600,15,JAMBI,1571,KOTA JAMBI,157102,JAMBI SELATAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,29395,2022
1601,15,JAMBI,1571,KOTA JAMBI,157103,JAMBI TIMUR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,33790,2022
1602,15,JAMBI,1571,KOTA JAMBI,157104,PASAR JAMBI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,5634,2022
1603,15,JAMBI,1571,KOTA JAMBI,157105,PELAYANGAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,6905,2022
1604,15,JAMBI,1571,KOTA JAMBI,157106,DANAU TELUK,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,6737,2022
1605,15,JAMBI,1571,KOTA JAMBI,157107,KOTA BARU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,43279,2022
1606,15,JAMBI,1571,KOTA JAMBI,157108,JELUTUNG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,30229,2022
1607,15,JAMBI,1571,KOTA JAMBI,157109,ALAM BARAJO,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,54905,2022
1608,15,JAMBI,1571,KOTA JAMBI,157110,DANAU SIPIN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,21777,2022
1609,15,JAMBI,1571,KOTA JAMBI,157111,PAAL MERAH,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,55785,2022
1610,15,JAMBI,1571,KOTA JAMBI,157101,TELANAIPURA,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,27243,2022
1611,15,JAMBI,1571,KOTA JAMBI,157102,JAMBI SELATAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,29343,2022
1612,15,JAMBI,1571,KOTA JAMBI,157103,JAMBI TIMUR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,33255,2022
1613,15,JAMBI,1571,KOTA JAMBI,157104,PASAR JAMBI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5762,2022
1614,15,JAMBI,1571,KOTA JAMBI,157105,PELAYANGAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,6700,2022
1615,15,JAMBI,1571,KOTA JAMBI,157106,DANAU TELUK,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,6619,2022
1616,15,JAMBI,1571,KOTA JAMBI,157107,KOTA BARU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,42826,2022
1617,15,JAMBI,1571,KOTA JAMBI,157108,JELUTUNG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,30449,2022
1618,15,JAMBI,1571,KOTA JAMBI,157109,ALAM BARAJO,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,54636,2022
1619,15,JAMBI,1571,KOTA JAMBI,157110,DANAU SIPIN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,21636,2022
1620,15,JAMBI,1571,KOTA JAMBI,157111,PAAL MERAH,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,54409,2022
1621,15,JAMBI,1509,TEBO,150901,TEBO TENGAH,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,21527,2022
1622,15,JAMBI,1509,TEBO,150902,TEBO ILIR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,15195,2022
1623,15,JAMBI,1509,TEBO,150903,TEBO ULU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,17526,2022
1624,15,JAMBI,1509,TEBO,150904,RIMBO BUJANG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,33473,2022
1625,15,JAMBI,1509,TEBO,150905,SUMAY,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,13105,2022
1626,15,JAMBI,1509,TEBO,150906,VII KOTO,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,10316,2022
1627,15,JAMBI,1509,TEBO,150907,RIMBO ULU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,19790,2022
1628,15,JAMBI,1509,TEBO,150908,RIMBO ILIR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,12141,2022
1629,15,JAMBI,1509,TEBO,150909,TENGAH ILIR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,14624,2022
1630,15,JAMBI,1509,TEBO,150910,SERAI SERUMPUN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,5690,2022
1631,15,JAMBI,1509,TEBO,150911,VII KOTO ILIR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,10206,2022
1632,15,JAMBI,1509,TEBO,150912,MUARA TABIR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,9632,2022
1633,15,JAMBI,1509,TEBO,150901,TEBO TENGAH,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,20683,2022
1634,15,JAMBI,1509,TEBO,150902,TEBO ILIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,14529,2022
1635,15,JAMBI,1509,TEBO,150903,TEBO ULU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,16993,2022
1636,15,JAMBI,1509,TEBO,150904,RIMBO BUJANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,31777,2022
1637,15,JAMBI,1509,TEBO,150905,SUMAY,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,12025,2022
1638,15,JAMBI,1509,TEBO,150906,VII KOTO,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,9827,2022
1639,15,JAMBI,1509,TEBO,150907,RIMBO ULU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,18855,2022
1640,15,JAMBI,1509,TEBO,150908,RIMBO ILIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,11741,2022
1641,15,JAMBI,1509,TEBO,150909,TENGAH ILIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,13411,2022
1642,15,JAMBI,1509,TEBO,150910,SERAI SERUMPUN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5265,2022
1643,15,JAMBI,1509,TEBO,150911,VII KOTO ILIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,9536,2022
1644,15,JAMBI,1509,TEBO,150912,MUARA TABIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,9008,2022
1645,15,JAMBI,1508,BUNGO,150801,TANAH TUMBUH,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,7632,2022
1646,15,JAMBI,1508,BUNGO,150802,RANTAU PANDAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,5417,2022
1647,15,JAMBI,1508,BUNGO,150803,PASAR MUARO BUNGO,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,10819,2022
1648,15,JAMBI,1508,BUNGO,150804,JUJUHAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,9770,2022
1649,15,JAMBI,1508,BUNGO,150805,TANAH SEPENGGAL,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,12381,2022
1650,15,JAMBI,1508,BUNGO,150806,PELEPAT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,18297,2022
1651,15,JAMBI,1508,BUNGO,150807,LIMBUR LUBUK MENGKUANG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,8589,2022
1652,15,JAMBI,1508,BUNGO,150808,MUKO-MUKO BATHIN VII,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,7863,2022
1653,15,JAMBI,1508,BUNGO,150809,PELEPAT ILIR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,26454,2022
1654,15,JAMBI,1508,BUNGO,150810,BATIN II BABEKO,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,7374,2022
1655,15,JAMBI,1508,BUNGO,150811,BATHIN III,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,13509,2022
1656,15,JAMBI,1508,BUNGO,150812,BUNGO DANI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,13895,2022
1657,15,JAMBI,1508,BUNGO,150813,RIMBO TENGAH,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,16971,2022
1658,15,JAMBI,1508,BUNGO,150814,BATHIN III ULU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,4931,2022
1659,15,JAMBI,1508,BUNGO,150815,BATHIN II PELAYANG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,4651,2022
1660,15,JAMBI,1508,BUNGO,150816,JUJUHAN ILIR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,5246,2022
1661,15,JAMBI,1508,BUNGO,150817,TANAH SEPENGGAL LINTAS,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,12589,2022
1662,15,JAMBI,1508,BUNGO,150801,TANAH TUMBUH,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,7606,2022
1663,15,JAMBI,1508,BUNGO,150802,RANTAU PANDAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5272,2022
1664,15,JAMBI,1508,BUNGO,150803,PASAR MUARO BUNGO,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,10590,2022
1665,15,JAMBI,1508,BUNGO,150804,JUJUHAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,9319,2022
1666,15,JAMBI,1508,BUNGO,150805,TANAH SEPENGGAL,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,12147,2022
1667,15,JAMBI,1508,BUNGO,150806,PELEPAT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,17386,2022
1668,15,JAMBI,1508,BUNGO,150807,LIMBUR LUBUK MENGKUANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,8354,2022
1669,15,JAMBI,1508,BUNGO,150808,MUKO-MUKO BATHIN VII,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,7912,2022
1670,15,JAMBI,1508,BUNGO,150809,PELEPAT ILIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,25344,2022
1671,15,JAMBI,1508,BUNGO,150810,BATIN II BABEKO,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,7317,2022
1672,15,JAMBI,1508,BUNGO,150811,BATHIN III,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,13123,2022
1673,15,JAMBI,1508,BUNGO,150812,BUNGO DANI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,13639,2022
1674,15,JAMBI,1508,BUNGO,150813,RIMBO TENGAH,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,16588,2022
1675,15,JAMBI,1508,BUNGO,150814,BATHIN III ULU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,4725,2022
1676,15,JAMBI,1508,BUNGO,150815,BATHIN II PELAYANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,4406,2022
1677,15,JAMBI,1508,BUNGO,150816,JUJUHAN ILIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,5019,2022
1678,15,JAMBI,1508,BUNGO,150817,TANAH SEPENGGAL LINTAS,JUMLAH PENDUDUK,PEREMPUAN,JIWA,2,12217,2022
1679,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150701,MUARA SABAK TIMUR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,16508,2022
1680,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150702,NIPAH PANJANG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,2,13552,2022
