id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kode_kelurahan_desa;koperasi;tanggal_badan_hukum;aktif;bentuk_koperasi;jenis_koperasi;kelompok_koperasi;sektor_usaha;klasifikasi;kesehatan;anggota_pria;anggota_wanita;tahun_industri_usaha;tahun
625;15;JAMBI;1503;150303;1503031016;Koperasi Karya Bersama;07/12/2004;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
626;15;JAMBI;1503;150303;1503032014;Koperasi Serba Usaha Tuah Sepakat;10/03/2005;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA LAINNYA;-;-;0;0;-;2023
627;15;JAMBI;1503;150303;1503031001;Koperasi Talang Damar;22/07/2005;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
628;15;JAMBI;1503;150303;1503031001;Koperasi Sarolangun Mandiri;02/01/2006;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
629;15;JAMBI;1503;150303;1503032006;Koperasi Sungai Kemang Mandiri;13/03/2006;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
630;15;JAMBI;1503;150303;1503031016;Koperasi Pedagang K5 Suka Maju;13/04/2006;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pedagang Kaki Lima;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
631;15;JAMBI;1503;150303;1503031001;Koperasi Sungai Batu;17/04/2006;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
632;15;JAMBI;1503;150303;1503031016;Koperasi Wanita Gunung Kembang;14/07/2007;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
633;15;JAMBI;1503;150303;1503032006;Koperasi Wanita Sehat;02/03/2009;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
634;15;JAMBI;1503;150303;1503032002;Koperasi Citra Mandiri;21/07/2009;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
635;15;JAMBI;1503;150303;1503031015;Koperasi Sentral Jasa Prima;09/08/2007;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
636;15;JAMBI;1503;150303;1503031015;Koperasi Bina Ussaha Mandiri;19/12/2007;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
637;15;JAMBI;1503;150303;1503012017;Koperasi Alam Subur Raya;09/09/2008;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
638;15;JAMBI;1503;150303;1503031001;Koperasi Sungai Pagu Mandiri;19/09/2008;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
639;15;JAMBI;1503;150303;0;Koperasi Sejahtera;27/10/2009;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
640;15;JAMBI;1503;150303;1503031001;Koperasi Cahaya Seroja Maju Berssama;10/11/2009;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
641;15;JAMBI;1503;150303;1503031026;Koperasi Karya Bersama;08/12/2009;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
642;15;JAMBI;1503;150303;1503012017;Koperasi Pegawai Negeri Bisa;28/11/2010;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
643;15;JAMBI;1503;150303;1503031025;Koperasi Pegawai Adipura;29/01/2010;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
644;15;JAMBI;1503;150303;1503031025;Koperasi Pegawai Negeri Hijau Lestari;16/02/2010;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
645;15;JAMBI;1503;150303;0;Koperasi Serba Usaha Mandiri;31/03/2010;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
646;15;JAMBI;1503;150303;0;Koperasi Karya Brisa;30/04/2010;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
647;15;JAMBI;1503;150303;1503031026;Koperasi Simpan Pinjam Maduma;30/04/2010;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
648;15;JAMBI;1503;150303;1503031015;Koperasi Wanita Kreatif;30/12/2010;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
649;15;JAMBI;1503;150303;1503092004;Koperasi Perkebunan Adil Makmur;19/09/2001;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
650;15;JAMBI;1503;150303;1503032005;Koperasi Wanita Bunga Kembang Sembilan;30/10/2017;TRUE;Primer Kabupaten/Kota;Jasa;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
651;15;JAMBI;1503;150303;0;KOPERASI PEMASARAN SAROLANGUN RIMBA LESTARI;18/05/2020;TRUE;Primer Kabupaten/Kota;Pemasaran;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
652;15;JAMBI;1503;150303;1503031015;KOPERASI KONSUMEN CITRA KARYA MAJU;16/09/2020;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
653;15;JAMBI;1503;150303;1503031026;CAHAYA MANDIRI;19/12/2013;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
654;15;JAMBI;1503;150303;1503031026;Koperasi Simpan Pinjam Muda Karya;22/05/2013;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;Berkualitas (B);Sehat;51;44;2021;2023
655;15;JAMBI;1503;150303;1503031026;KOPERASI KONSUMEN MITRA ADIL SEJAHTERA;11/11/2019;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
656;15;JAMBI;1503;150303;1503031026;KOPERASI JASA TKBM MULTI PIHAK SINERGI KARYAWAN MERUAP;18/09/2023;TRUE;Primer Kabupaten/Kota;Jasa;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
657;15;JAMBI;1503;150303;1503031025;Koperasi Pegawai Tiga Bintang Mandiri;04/04/2002;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
658;15;JAMBI;1503;150303;1503031025;Koperasi Pegawai Negeri Kementerian Agama;10/08/2004;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;Cukup Berkualitas (CB);Belum Dinilai;68;58;2022;2023
659;15;JAMBI;1503;150303;1503031025;Koperasi Pengadilan Negeri Sarolangun;01/11/2011;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
660;15;JAMBI;1503;150303;1503031025;Koperasi Wanita Ibu Mandiri;25/04/2006;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
661;15;JAMBI;1503;150303;1503031025;Koperasi Gunung Kembang Mandiri;18/09/2017;TRUE;Primer Kabupaten/Kota;Jasa;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
662;15;JAMBI;1503;150303;1503031025;KOPERASI KONSUMEN AMANAH JELAPANG SEJAHTERA;05/11/2021;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
663;15;JAMBI;1503;150303;1503031025;Koperasi Pegawai Negeri Budi Luhur;13/03/2013;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;Cukup Berkualitas (CB);Belum Dinilai;41;20;2022;2023
664;15;JAMBI;1503;150303;1503031019;KOPERASI KONSUMEN ANUGERAH PEMUDA SAROLANGUN;17/03/2020;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pemuda;PERDAGANGAN ECERAN BUAH-BUAHAN;Sangat Berkualitas (SB);Sehat;20;0;2020;2023
665;15;JAMBI;1503;150303;1503031001;Koperasi Kesatuan Pengelolaan Hutan Limau;22/03/2016;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
666;15;JAMBI;1503;150303;1503032014;Koperasi Bumi Sakti;29/10/2009;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
667;15;JAMBI;1503;150303;1503031016;KOPERASI JASA SAROLANGUN DUSUN BATUAH;04/04/2023;TRUE;Primer Kabupaten/Kota;Jasa;Kop. Lainnya;ANGKUTAN BERMOTOR UNTUK BARANG UMUM;-;-;0;0;-;2023
668;15;JAMBI;1503;150303;1503012017;Koperasi Tri Mandiri;18/11/2011;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;Cukup Berkualitas (CB);Belum Dinilai;283;141;2022;2023
669;15;JAMBI;1503;150304;1503042007;Koperasi Karyawan Merangin Sejahtera;21/02/2003;TRUE;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
670;15;JAMBI;1503;150304;1503041005;Koperasi Pegawai Negeri PGRI;28/03/2003;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
671;15;JAMBI;1503;150304;1503042008;Koperasi Jaya Mandiri;08/11/1999;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
672;15;JAMBI;1503;150304;1503042009;Koperasi Usaha Bersama;04/10/2000;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
673;15;JAMBI;1503;150304;1503042007;Koperasi Kasang Jaya Bersama;01/05/2007;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
674;15;JAMBI;1503;150304;1503042007;Koperasi Unit Desa Mekar Jaya;26/08/1996;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
675;15;JAMBI;1503;150304;1503042009;Koperasi Napal Sakti;04/01/2000;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
676;15;JAMBI;1503;150304;1503042003;Koperasi Fajar Harapan;15/01/2000;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
677;15;JAMBI;1503;150304;1503042009;Koperasi Sawit Harapan Makmur;27/01/1999;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;-;-;0;0;-;2023
678;15;JAMBI;1503;150304;1503042002;Koperasi Sejahtera;23/06/1999;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
679;15;JAMBI;1503;150304;1503042010;Koperasi Pematang Benteng;01/07/2007;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
680;15;JAMBI;1503;150304;1503042006;Koperasi Pegawai Negeri Kecamatan Pauh;30/09/1996;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
681;15;JAMBI;1503;150304;1503041005;Koperasi Unit Desa Pusaka Pauh;17/08/1945;TRUE;Primer Kabupaten/Kota;Konsumen;KUD;JASA LAINNYA;-;-;0;0;-;2023
682;15;JAMBI;1503;150304;1503042008;Koperasi Rajawali;27/07/1997;TRUE;Primer Kabupaten/Kota;Produsen;Kopkar;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
683;15;JAMBI;1503;150304;1503042011;Koperasi Mitra Usaha;26/05/2008;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
684;15;JAMBI;1503;150304;1503041005;Koperasi Tani MBK Pauh;29/07/2008;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;2023
685;15;JAMBI;1503;150304;1503041005;Koperasi Pondok Pesantren As-Syafiyah;07/12/2004;TRUE;Primer Kabupaten/Kota;Konsumen;Koppontren;JASA LAINNYA;-;-;0;0;-;2023
686;15;JAMBI;1503;150304;1503041005;Koperasi Serba Usaha Benar dan Berguna;15/09/2008;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
687;15;JAMBI;1503;150304;1503042001;Koperasi Wana Usaha Lestari;29/09/2008;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
688;15;JAMBI;1503;150304;1503041005;Koperasi Karyawan Serumpun Pseko;16/01/2009;FALSE;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
689;15;JAMBI;1503;150304;1503042002;Koperasi Pondok Pesantren Al Manar;30/03/2009;TRUE;Primer Kabupaten/Kota;Konsumen;Koppontren;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
690;15;JAMBI;1503;150304;1503042004;Koperasi Harapan Baru;18/05/2009;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
691;15;JAMBI;1503;150304;1503042009;Koperasi Harapan Maju Bersama;13/05/2009;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
692;15;JAMBI;1503;150304;1503042006;Koperasi Pondok Pesantren Nurussalam;14/06/2009;TRUE;Primer Kabupaten/Kota;Konsumen;Koppontren;JASA LAINNYA;-;-;0;0;-;2023
693;15;JAMBI;1503;150304;1503042008;Koperasi Harapan Makmur;27/10/2009;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
694;15;JAMBI;1503;150304;1503042002;Koperasi Karya Mandiri;30/11/2009;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
695;15;JAMBI;1503;150304;1503072005;Koperasi Sumber Rezeki;17/11/2009;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
696;15;JAMBI;1503;150304;0;Koperasi Wanita Batu Ampar Jaya Indah;13/08/2019;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
697;15;JAMBI;1503;150304;1503041005;Koperasi Berkat Yakin;31/10/2014;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
698;15;JAMBI;1503;150304;1503041005;Koperasi Berkat Yakin;31/10/2014;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
699;15;JAMBI;1503;150304;1503041005;KOPERASI PEMASARAN PETANI MAKMUR ABADI;26/07/2022;TRUE;Primer Kabupaten/Kota;Pemasaran;Kop. Lainnya;AKTIVITAS FOTOKOPI, PENYIAPAN DOKUMEN DAN AKTIVITAS KHUSUS PENUNJANG KANTOR LAINNYA;-;-;0;0;-;2023
700;15;JAMBI;1503;150304;1503042007;KOPERASI SINAR MULIA REZEKI;23/04/2015;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;Berkualitas (B);Sehat;601;119;2022;2023
701;15;JAMBI;1503;150304;1503042008;Koperasi Tani Jaya Mandiri;25/05/2008;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA KEUANGAN DAN ASURANSI;Cukup Berkualitas (CB);Belum Dinilai;124;5;-;2023
702;15;JAMBI;1503;150305;1503052005;Koperasi Kato Kato Sepakat;19/11/2008;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
703;15;JAMBI;1503;150305;0;Koperasi Pondok Pesantren Assalamah 45;23/08/1995;TRUE;Primer Kabupaten/Kota;Konsumen;Koppontren;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
704;15;JAMBI;1503;150305;1503052017;Koperasi Unit Desa Bumi Harapan;25/09/1995;TRUE;Primer Kabupaten/Kota;Produsen;KUD;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
705;15;JAMBI;1503;150305;1503052016;Koperasi Unit Desa Warga Mulya;19/10/1995;TRUE;Primer Kabupaten/Kota;Produsen;KUD;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
706;15;JAMBI;1503;150305;1503052002;Koperasi Pegawai Negeri Tunas Harapan;11/07/1996;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
707;15;JAMBI;1503;150305;1503052004;Koperasi Karya Usaha;01/07/2003;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
708;15;JAMBI;1503;150305;1503052013;Koperasi Muhamadiyah;01/10/2002;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
709;15;JAMBI;1503;150305;1503052004;Koperasi Karya Bersama;05/06/2003;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
710;15;JAMBI;1503;150305;1503052002;Koperasi Unit Desa Sekawan Tani;01/06/1997;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
711;15;JAMBI;1503;150305;1503052004;Primkoppol Polres Sarolangun;17/10/2003;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Kepolisian;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
712;15;JAMBI;1503;150305;1503052016;Koperasi Tri Tunggal Jaya;31/03/2004;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
713;15;JAMBI;1503;150305;1503092005;Koperasi Pondok Pesantren Pelawan;27/10/2003;TRUE;Primer Kabupaten/Kota;Produsen;Koppontren;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
714;15;JAMBI;1503;150305;1503052002;Koperasi Simpan Pinjam Usaha Bersama;08/02/2005;FALSE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
715;15;JAMBI;1503;150305;1503052001;Koperasi Serba Usaha PKBM Remidial Skill;13/02/2006;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
716;15;JAMBI;1503;150305;1503052005;Koperasi Raga Bhakti Makmur;18/09/2007;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
717;15;JAMBI;1503;150305;1503052005;Koperasi Maju Mulyo Sekato;18/09/2007;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
718;15;JAMBI;1503;150305;1503052004;Koperasi Pegawai Negeri Bhakti Mitra Husada;15/07/2008;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
719;15;JAMBI;1503;150305;1503052017;Koperasi Sejahtera Abadi;31/03/2010;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
720;15;JAMBI;1503;150305;1503052001;Koperasi Wanita Rahmah;30/09/2010;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
721;15;JAMBI;1503;150305;1503052005;Koperasi Petani Sejahtera;24/08/2011;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
722;15;JAMBI;1503;150305;1503052019;Koperasi Serba Usaha Mekar Jaya;19/06/2012;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
723;15;JAMBI;1503;150305;1503052016;Koperasi Setia Usaha;13/08/2012;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
724;15;JAMBI;1503;150305;1503052013;Koperasi Unit Desa Sekawan Tani;31/03/2004;TRUE;Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;2023
725;15;JAMBI;1503;150305;1503052023;KOPERASI KONSUMEN REZEKI SAWIT MANDIRI;14/01/2020;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
726;15;JAMBI;1503;150305;1503052023;KOPERASI KONSUMEN SUMBER REZEKI TANI;05/02/2020;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
727;15;JAMBI;1503;150305;1503052022;KOPERASI SIMPAN PINJAM PELAWAN JAYA BERSAMA;10/11/2020;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Simpan Pinjam;KOPERASI SIMPAN PINJAM PRIMER (KSP PRIMER);-;-;24;9;2022;2023
728;15;JAMBI;1503;150305;1503052002;KOPERASI KONSUMEN SIMPAN PINJAM PELAWAN JAYA BERSAMA;10/11/2020;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;24;9;2022;2023
729;15;JAMBI;1503;150305;1503052013;Koperasi Wanita Tani;25/02/2011;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;Cukup Berkualitas (CB);Belum Dinilai;4;27;2022;2023
730;15;JAMBI;1503;150305;1503052013;Koperasi Muda Tani Maju;06/05/2019;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Perkebunan;JASA KEUANGAN DAN ASURANSI;Sangat Berkualitas (SB);Sehat;31;3;2020;2023
731;15;JAMBI;1503;150305;1503052016;Koperasi Setia Kawan;13/08/2012;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
732;15;JAMBI;1503;150305;1503052016;Koperasi Serba Usaha Surya Muhammadiyah;07/11/2011;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
733;15;JAMBI;1503;150305;1503052005;KOPERASI JASA AGRINDO MAJU BERSAMA SEJAHTERA;28/03/2023;TRUE;Primer Kabupaten/Kota;Jasa;Kop. Lainnya;AKTIVITAS ANGKUTAN KHUSUS PENGANGKUTAN ORANG SAKIT (MEDICAL EVACUATION);-;-;0;0;-;2023
734;15;JAMBI;1503;150305;1503052019;KOPERASI KONSUMEN AGRO TANI LESTARI;27/11/2023;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
735;15;JAMBI;1503;150305;1503052023;KOPERASI KONSUMEN MITRA TANI SERASI;03/02/2020;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Perkebunan;JASA KEUANGAN DAN ASURANSI;Sangat Berkualitas (SB);Sehat;24;11;2020;2023
736;15;JAMBI;1503;150306;1503062001;Koperasi Bina Usaha Tani;24/10/2000;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
737;15;JAMBI;1503;150306;1503062001;Koperasi Bhakti Makmur;13/06/1997;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
738;15;JAMBI;1503;150306;1503062006;Koperasi Gurun Makmur;24/06/2002;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
739;15;JAMBI;1503;150306;1503112004;Koperasi Unit Desa Guna Mulya;09/10/1995;FALSE;Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;2023
740;15;JAMBI;1503;150306;1503112003;Koperasi Karya Makmur;17/03/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
741;15;JAMBI;1503;150306;1503062001;Koperasi Maju Serentak;03/04/2012;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
742;15;JAMBI;1503;150306;1503062011;Koperasi Kehutanan Wana Taman Lestari;28/09/2000;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Kehutanan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
743;15;JAMBI;1503;150306;1503112001;Koperasi Kehutanan Wana Mahkota Lestari;27/09/2000;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Kehutanan;JASA LAINNYA;-;-;0;0;-;2023
