Id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;jenis_bencana;tanggal_kejadian;kondisi_kerusakan;satuan;jumlah_kejadian; jumlah_kerugian ;tahun
500;15;JAMBI;1505;150501;BANJIR;10/01/2024;RUMAH TERENDAM;UNIT;11; Rp-   ;2024
501;15;JAMBI;1505;150511;BANJIR;10/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
502;15;JAMBI;1505;150511;BANJIR;10/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
503;15;JAMBI;1505;150511;BANJIR;10/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
504;15;JAMBI;1505;150511;BANJIR;10/01/2024;RUMAH TERENDAM;UNIT;1056; Rp-   ;2024
505;15;JAMBI;1505;150502;BANJIR;11/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
506;15;JAMBI;1505;150502;BANJIR;11/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
507;15;JAMBI;1505;150502;BANJIR;11/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
508;15;JAMBI;1505;150502;BANJIR;11/01/2024;RUMAH TERENDAM;UNIT;935; Rp-   ;2024
509;15;JAMBI;1505;150506;BANJIR;11/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
510;15;JAMBI;1505;150506;BANJIR;11/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
511;15;JAMBI;1505;150506;BANJIR;11/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
512;15;JAMBI;1505;150506;BANJIR;11/01/2024;RUMAH TERENDAM;UNIT;498; Rp-   ;2024
513;15;JAMBI;1504;150402;KEBAKARAN RUMAH;11/01/2024;RUMAH TERENDAM;UNIT;0; Rp35,000,000 ;2024
514;15;JAMBI;1504;150402;KEBAKARAN RUMAH;11/01/2024;RUMAH TERENDAM;UNIT;1; Rp35,000,000 ;2024
515;15;JAMBI;1504;150402;KEBAKARAN RUMAH;11/01/2024;RUMAH TERENDAM;UNIT;0; Rp35,000,000 ;2024
516;15;JAMBI;1504;150402;KEBAKARAN RUMAH;11/01/2024;RUMAH TERENDAM;UNIT;0; Rp35,000,000 ;2024
517;15;JAMBI;1503;150301;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
518;15;JAMBI;1503;150301;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
519;15;JAMBI;1503;150301;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
520;15;JAMBI;1503;150301;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;76; Rp-   ;2024
521;15;JAMBI;1503;150310;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
522;15;JAMBI;1503;150310;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
523;15;JAMBI;1503;150310;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
524;15;JAMBI;1503;150310;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;1236; Rp-   ;2024
525;15;JAMBI;1503;150302;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
526;15;JAMBI;1503;150302;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
527;15;JAMBI;1503;150302;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
528;15;JAMBI;1503;150302;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;541; Rp-   ;2024
529;15;JAMBI;1503;150303;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
530;15;JAMBI;1503;150303;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
531;15;JAMBI;1503;150303;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
532;15;JAMBI;1503;150303;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;3912; Rp-   ;2024
533;15;JAMBI;1503;150305;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
534;15;JAMBI;1503;150305;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
535;15;JAMBI;1503;150305;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
536;15;JAMBI;1503;150305;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;2026; Rp-   ;2024
537;15;JAMBI;1503;150308;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
538;15;JAMBI;1503;150308;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
539;15;JAMBI;1503;150308;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
540;15;JAMBI;1503;150308;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;306; Rp-   ;2024
541;15;JAMBI;1502;150202;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
542;15;JAMBI;1502;150202;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
543;15;JAMBI;1502;150202;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
544;15;JAMBI;1502;150202;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;52; Rp-   ;2024
545;15;JAMBI;1502;150202;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
546;15;JAMBI;1502;150202;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
547;15;JAMBI;1502;150202;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
548;15;JAMBI;1502;150202;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;47; Rp-   ;2024
549;15;JAMBI;1502;150202;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
550;15;JAMBI;1502;150202;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
551;15;JAMBI;1502;150202;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
552;15;JAMBI;1502;150202;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;8; Rp-   ;2024
553;15;JAMBI;1502;150202;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
554;15;JAMBI;1502;150202;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
555;15;JAMBI;1502;150202;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
556;15;JAMBI;1502;150202;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;29; Rp-   ;2024
557;15;JAMBI;1502;150202;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
558;15;JAMBI;1502;150202;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
559;15;JAMBI;1502;150202;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
560;15;JAMBI;1502;150202;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;10; Rp-   ;2024
561;15;JAMBI;1502;150210;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
562;15;JAMBI;1502;150210;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
563;15;JAMBI;1502;150210;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
564;15;JAMBI;1502;150210;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;35; Rp-   ;2024
565;15;JAMBI;1502;150210;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
566;15;JAMBI;1502;150210;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
567;15;JAMBI;1502;150210;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
568;15;JAMBI;1502;150210;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;50; Rp-   ;2024
569;15;JAMBI;1502;150210;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
570;15;JAMBI;1502;150210;BANJIR;12/01/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
